"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","n_per_group","prop_de","n_exclusive","median_lib"
13250,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3025,1,"TMMwsp",TRUE,FALSE,1.10399790145974,"ablate_shrinkfloor",29,1,3,0,0,1004266.5
13250,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3025,1,"TMMwsp",TRUE,FALSE,1.10399790145974,"ablate_lowinput",29,1,3,0,0,1004266.5
11924,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3827,1,"TMMwsp",FALSE,FALSE,0.70736583062199,"batch_removed",29,1,3,0,0,1004266.5
11924,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3827,1,"TMMwsp",FALSE,FALSE,1.13725081141834,"batch_ignored",29,1,3,0,0,1004266.5
13250,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3025,1,"TMMwsp",TRUE,FALSE,1.10399790145974,"fix_filter",29,1,3,0,0,1004266.5
12690,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3570,1,"TMMwsp",TRUE,FALSE,1.23800922157155,"ctc_pipeline",29,2,5,0,0,1082515.5
4810,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.721879664072462,"edger_default",29,2,5,0,0,1082515.5
8636,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3826,1,"TMMwsp",TRUE,FALSE,0.780036401262569,"ablate_filter",29,2,5,0,0,1082515.5
9120,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.18133619925234,"ablate_exclusive",29,2,5,0,0,1082515.5
12690,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3570,1,"TMM",TRUE,FALSE,1.24773480179131,"ablate_tmmwsp",29,2,5,0,0,1082515.5
12690,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3570,1,"TMMwsp",TRUE,FALSE,1.23800922157155,"ablate_priorcount",29,2,5,0,0,1082515.5
12690,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3570,1,"TMMwsp",TRUE,FALSE,1.23800922157155,"ablate_fdr",29,2,5,0,0,1082515.5
12690,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3570,1,"TMMwsp",TRUE,FALSE,1.23800922157155,"ablate_shrinkfloor",29,2,5,0,0,1082515.5
12690,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3570,1,"TMMwsp",TRUE,FALSE,1.23800922157155,"ablate_lowinput",29,2,5,0,0,1082515.5
10503,3,0,3,0,NA,0,1,0.1,NA,NA,NA,0,0,3821,1,"TMMwsp",FALSE,FALSE,0.893296765655751,"batch_removed",29,2,5,0,0,1082515.5
10503,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3821,1,"TMMwsp",FALSE,FALSE,1.10746705409759,"batch_ignored",29,2,5,0,0,1082515.5
12690,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3570,1,"TMMwsp",TRUE,FALSE,1.23800922157155,"fix_filter",29,2,5,0,0,1082515.5
11321,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3670,1,"TMMwsp",TRUE,FALSE,1.13065431766721,"ctc_pipeline",29,3,8,0,0,875406
4090,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.6156725302292,"edger_default",29,3,8,0,0,875406
7769,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3679,1,"TMMwsp",TRUE,FALSE,0.663018505522148,"ablate_filter",29,3,8,0,0,875406
7651,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.08073654459408,"ablate_exclusive",29,3,8,0,0,875406
11321,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3670,1,"TMM",TRUE,FALSE,1.14107898601145,"ablate_tmmwsp",29,3,8,0,0,875406
11321,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3670,1,"TMMwsp",TRUE,FALSE,1.13065431766721,"ablate_priorcount",29,3,8,0,0,875406
11321,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3670,1,"TMMwsp",TRUE,FALSE,1.13065431766721,"ablate_fdr",29,3,8,0,0,875406
11321,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3670,1,"TMMwsp",TRUE,FALSE,1.13065431766721,"ablate_shrinkfloor",29,3,8,0,0,875406
11321,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3670,1,"TMMwsp",TRUE,FALSE,1.13065431766721,"ablate_lowinput",29,3,8,0,0,875406
9837,4,0,4,0,NA,0,1,0.1,NA,NA,NA,0,0,3679,1,"TMMwsp",FALSE,FALSE,0.932286184745334,"batch_removed",29,3,8,0,0,875406
9837,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3679,1,"TMMwsp",FALSE,FALSE,1.06456864875195,"batch_ignored",29,3,8,0,0,875406
11321,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3670,1,"TMMwsp",TRUE,FALSE,1.13065431766721,"fix_filter",29,3,8,0,0,875406
11476,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3253,1,"TMMwsp",TRUE,FALSE,1.26862058688751,"ctc_pipeline",30,1,3,0,0,638486.5
3866,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.804616623289985,"edger_default",30,1,3,0,0,638486.5
8058,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4192,1,"TMMwsp",TRUE,FALSE,0.860587452225245,"ablate_filter",30,1,3,0,0,638486.5
8223,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.23106172808463,"ablate_exclusive",30,1,3,0,0,638486.5
11476,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3253,1,"TMM",TRUE,FALSE,1.28825128728134,"ablate_tmmwsp",30,1,3,0,0,638486.5
11476,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3253,1,"TMMwsp",TRUE,FALSE,1.26862058688751,"ablate_priorcount",30,1,3,0,0,638486.5
11476,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3253,1,"TMMwsp",TRUE,FALSE,1.26862058688751,"ablate_fdr",30,1,3,0,0,638486.5
11476,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3253,1,"TMMwsp",TRUE,FALSE,1.26862058688751,"ablate_shrinkfloor",30,1,3,0,0,638486.5
11476,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3253,1,"TMMwsp",TRUE,FALSE,1.26862058688751,"ablate_lowinput",30,1,3,0,0,638486.5
10172,34,0,34,0,NA,0,1,0.1,NA,NA,NA,0,0,4083,1,"TMMwsp",FALSE,FALSE,0.86852677151625,"batch_removed",30,1,3,0,0,638486.5
10172,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4083,1,"TMMwsp",FALSE,FALSE,1.28572603641867,"batch_ignored",30,1,3,0,0,638486.5
11476,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3253,1,"TMMwsp",TRUE,FALSE,1.26862058688751,"fix_filter",30,1,3,0,0,638486.5
13626,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3303,1,"TMMwsp",TRUE,FALSE,1.13349628037263,"ctc_pipeline",30,2,5,0,0,1161143.5
5702,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.666132209555934,"edger_default",30,2,5,0,0,1161143.5
9289,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3587,1,"TMMwsp",TRUE,FALSE,0.716015273662246,"ablate_filter",30,2,5,0,0,1161143.5
10323,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.08528167373685,"ablate_exclusive",30,2,5,0,0,1161143.5
13626,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3303,1,"TMM",TRUE,FALSE,1.13634157776404,"ablate_tmmwsp",30,2,5,0,0,1161143.5
13626,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3303,1,"TMMwsp",TRUE,FALSE,1.13349628037263,"ablate_priorcount",30,2,5,0,0,1161143.5
13626,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3303,1,"TMMwsp",TRUE,FALSE,1.13349628037263,"ablate_fdr",30,2,5,0,0,1161143.5
13626,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3303,1,"TMMwsp",TRUE,FALSE,1.13349628037263,"ablate_shrinkfloor",30,2,5,0,0,1161143.5
13626,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3303,1,"TMMwsp",TRUE,FALSE,1.13349628037263,"ablate_lowinput",30,2,5,0,0,1161143.5
11354,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3583,1,"TMMwsp",FALSE,FALSE,0.820561545302795,"batch_removed",30,2,5,0,0,1161143.5
11354,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3583,1,"TMMwsp",FALSE,FALSE,1.03496123369555,"batch_ignored",30,2,5,0,0,1161143.5
13626,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3303,1,"TMMwsp",TRUE,FALSE,1.13349628037263,"fix_filter",30,2,5,0,0,1161143.5
11873,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3405,1,"TMMwsp",TRUE,FALSE,1.08618480597323,"ctc_pipeline",30,3,8,0,0,1189072.5
4906,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.625150345787216,"edger_default",30,3,8,0,0,1189072.5
8318,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3412,1,"TMMwsp",TRUE,FALSE,0.667543425652503,"ablate_filter",30,3,8,0,0,1189072.5
8468,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.03773816290453,"ablate_exclusive",30,3,8,0,0,1189072.5
11873,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3405,1,"TMM",TRUE,FALSE,1.09209178177109,"ablate_tmmwsp",30,3,8,0,0,1189072.5
11873,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3405,1,"TMMwsp",TRUE,FALSE,1.08618480597323,"ablate_priorcount",30,3,8,0,0,1189072.5
11873,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3405,1,"TMMwsp",TRUE,FALSE,1.08618480597323,"ablate_fdr",30,3,8,0,0,1189072.5
11873,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3405,1,"TMMwsp",TRUE,FALSE,1.08618480597323,"ablate_shrinkfloor",30,3,8,0,0,1189072.5
11873,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3405,1,"TMMwsp",TRUE,FALSE,1.08618480597323,"ablate_lowinput",30,3,8,0,0,1189072.5
10441,4,0,4,0,NA,0,1,0.1,NA,NA,NA,0,0,3412,1,"TMMwsp",FALSE,FALSE,0.889366093250149,"batch_removed",30,3,8,0,0,1189072.5
10441,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3412,1,"TMMwsp",FALSE,FALSE,1.03730027225468,"batch_ignored",30,3,8,0,0,1189072.5
11873,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3405,1,"TMMwsp",TRUE,FALSE,1.08618480597323,"fix_filter",30,3,8,0,0,1189072.5
12985,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3058,1,"TMMwsp",TRUE,FALSE,1.16804833149761,"ctc_pipeline",31,1,3,0,0,951135
5209,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.717029685733126,"edger_default",31,1,3,0,0,951135
9179,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3970,1,"TMMwsp",TRUE,FALSE,0.773971017852253,"ablate_filter",31,1,3,0,0,951135
9927,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.1258061257652,"ablate_exclusive",31,1,3,0,0,951135
12985,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3058,1,"TMM",TRUE,FALSE,1.16785406046497,"ablate_tmmwsp",31,1,3,0,0,951135
12985,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3058,1,"TMMwsp",TRUE,FALSE,1.16804833149761,"ablate_priorcount",31,1,3,0,0,951135
12985,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3058,1,"TMMwsp",TRUE,FALSE,1.16804833149761,"ablate_fdr",31,1,3,0,0,951135
12985,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3058,1,"TMMwsp",TRUE,FALSE,1.16804833149761,"ablate_shrinkfloor",31,1,3,0,0,951135
12985,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3058,1,"TMMwsp",TRUE,FALSE,1.16804833149761,"ablate_lowinput",31,1,3,0,0,951135
11719,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3840,1,"TMMwsp",FALSE,FALSE,0.746385457252759,"batch_removed",31,1,3,0,0,951135
11719,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3840,1,"TMMwsp",FALSE,FALSE,1.14264859821559,"batch_ignored",31,1,3,0,0,951135
12985,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3058,1,"TMMwsp",TRUE,FALSE,1.16804833149761,"fix_filter",31,1,3,0,0,951135
12935,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3552,1,"TMMwsp",TRUE,FALSE,1.23756600805773,"ctc_pipeline",31,2,5,0,0,904112
4790,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.685284484551608,"edger_default",31,2,5,0,0,904112
8610,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3820,1,"TMMwsp",TRUE,FALSE,0.750863768017147,"ablate_filter",31,2,5,0,0,904112
9383,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.17551576191708,"ablate_exclusive",31,2,5,0,0,904112
12935,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3552,1,"TMM",TRUE,FALSE,1.24227331912418,"ablate_tmmwsp",31,2,5,0,0,904112
12935,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3552,1,"TMMwsp",TRUE,FALSE,1.23756600805773,"ablate_priorcount",31,2,5,0,0,904112
12935,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3552,1,"TMMwsp",TRUE,FALSE,1.23756600805773,"ablate_fdr",31,2,5,0,0,904112
12935,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3552,1,"TMMwsp",TRUE,FALSE,1.23756600805773,"ablate_shrinkfloor",31,2,5,0,0,904112
12935,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3552,1,"TMMwsp",TRUE,FALSE,1.23756600805773,"ablate_lowinput",31,2,5,0,0,904112
10671,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3818,1,"TMMwsp",FALSE,FALSE,0.887939331707628,"batch_removed",31,2,5,0,0,904112
10671,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3818,1,"TMMwsp",FALSE,FALSE,1.11444799015609,"batch_ignored",31,2,5,0,0,904112
12935,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3552,1,"TMMwsp",TRUE,FALSE,1.23756600805773,"fix_filter",31,2,5,0,0,904112
11412,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,1.09175869058425,"ctc_pipeline",31,3,8,0,0,995694
4596,2,0,2,0,NA,0,1,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.627112026770868,"edger_default",31,3,8,0,0,995694
7983,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,0.670063689127941,"ablate_filter",31,3,8,0,0,995694
8025,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.04790936996206,"ablate_exclusive",31,3,8,0,0,995694
11412,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMM",TRUE,FALSE,1.10203659756344,"ablate_tmmwsp",31,3,8,0,0,995694
11412,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,1.09175869058425,"ablate_priorcount",31,3,8,0,0,995694
11412,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,1.09175869058425,"ablate_fdr",31,3,8,0,0,995694
11412,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,1.09175869058425,"ablate_shrinkfloor",31,3,8,0,0,995694
11412,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,1.09175869058425,"ablate_lowinput",31,3,8,0,0,995694
9973,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3388,1,"TMMwsp",FALSE,FALSE,0.900352428234777,"batch_removed",31,3,8,0,0,995694
9973,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3388,1,"TMMwsp",FALSE,FALSE,1.03649121152207,"batch_ignored",31,3,8,0,0,995694
11412,1,0,1,0,NA,0,1,0.1,NA,NA,NA,0,0,3387,1,"TMMwsp",TRUE,FALSE,1.09175869058425,"fix_filter",31,3,8,0,0,995694
11467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3213,1,"TMMwsp",TRUE,FALSE,1.25247771441684,"ctc_pipeline",32,1,3,0,0,986290
4199,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.849214441033232,"edger_default",32,1,3,0,0,986290
8331,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4132,1,"TMMwsp",TRUE,FALSE,0.911742933477935,"ablate_filter",32,1,3,0,0,986290
8254,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.1956895058395,"ablate_exclusive",32,1,3,0,0,986290
11467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3213,1,"TMM",TRUE,FALSE,1.30675820813979,"ablate_tmmwsp",32,1,3,0,0,986290
11467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3213,1,"TMMwsp",TRUE,FALSE,1.25247771441684,"ablate_priorcount",32,1,3,0,0,986290
11467,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3213,1,"TMMwsp",TRUE,FALSE,1.25247771441684,"ablate_fdr",32,1,3,0,0,986290
11467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3213,1,"TMMwsp",TRUE,FALSE,1.25247771441684,"ablate_shrinkfloor",32,1,3,0,0,986290
11467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3213,1,"TMMwsp",TRUE,FALSE,1.25247771441684,"ablate_lowinput",32,1,3,0,0,986290
10192,39,0,39,0,NA,0,1,0.1,NA,NA,NA,0,0,4048,1,"TMMwsp",FALSE,FALSE,0.873721495205317,"batch_removed",32,1,3,0,0,986290
10192,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4048,1,"TMMwsp",FALSE,FALSE,1.23720903767225,"batch_ignored",32,1,3,0,0,986290
11467,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3213,1,"TMMwsp",TRUE,FALSE,1.25247771441684,"fix_filter",32,1,3,0,0,986290
13129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.19965353302692,"ctc_pipeline",32,2,5,0,0,971448
5057,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.678683491484312,"edger_default",32,2,5,0,0,971448
8778,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3721,1,"TMMwsp",TRUE,FALSE,0.733495977110811,"ablate_filter",32,2,5,0,0,971448
9683,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.14873513084999,"ablate_exclusive",32,2,5,0,0,971448
13129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMM",TRUE,FALSE,1.20263297149892,"ablate_tmmwsp",32,2,5,0,0,971448
13129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.19965353302692,"ablate_priorcount",32,2,5,0,0,971448
13129,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.19965353302692,"ablate_fdr",32,2,5,0,0,971448
13129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.19965353302692,"ablate_shrinkfloor",32,2,5,0,0,971448
13129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.19965353302692,"ablate_lowinput",32,2,5,0,0,971448
10943,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3716,1,"TMMwsp",FALSE,FALSE,0.860791781902064,"batch_removed",32,2,5,0,0,971448
10943,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3716,1,"TMMwsp",FALSE,FALSE,1.08467763701726,"batch_ignored",32,2,5,0,0,971448
13129,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3446,1,"TMMwsp",TRUE,FALSE,1.19965353302692,"fix_filter",32,2,5,0,0,971448
11360,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3436,1,"TMMwsp",TRUE,FALSE,1.11537914349419,"ctc_pipeline",32,3,8,0,0,1061716.5
4385,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.615860019457543,"edger_default",32,3,8,0,0,1061716.5
7828,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3443,1,"TMMwsp",TRUE,FALSE,0.654209726325257,"ablate_filter",32,3,8,0,0,1061716.5
7924,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.06985915069689,"ablate_exclusive",32,3,8,0,0,1061716.5
11360,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3436,1,"TMM",TRUE,FALSE,1.1243689315842,"ablate_tmmwsp",32,3,8,0,0,1061716.5
11360,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3436,1,"TMMwsp",TRUE,FALSE,1.11537914349419,"ablate_priorcount",32,3,8,0,0,1061716.5
11360,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3436,1,"TMMwsp",TRUE,FALSE,1.11537914349419,"ablate_fdr",32,3,8,0,0,1061716.5
11360,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3436,1,"TMMwsp",TRUE,FALSE,1.11537914349419,"ablate_shrinkfloor",32,3,8,0,0,1061716.5
11360,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3436,1,"TMMwsp",TRUE,FALSE,1.11537914349419,"ablate_lowinput",32,3,8,0,0,1061716.5
9903,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3443,1,"TMMwsp",FALSE,FALSE,0.910212298503762,"batch_removed",32,3,8,0,0,1061716.5
9903,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3443,1,"TMMwsp",FALSE,FALSE,1.05596717122934,"batch_ignored",32,3,8,0,0,1061716.5
11360,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3436,1,"TMMwsp",TRUE,FALSE,1.11537914349419,"fix_filter",32,3,8,0,0,1061716.5
11957,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3229,1,"TMMwsp",TRUE,FALSE,1.18067114731392,"ctc_pipeline",33,1,3,0,0,991399
4821,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.818363824678432,"edger_default",33,1,3,0,0,991399
8976,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4155,1,"TMMwsp",TRUE,FALSE,0.881194746942085,"ablate_filter",33,1,3,0,0,991399
8728,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.12714700807112,"ablate_exclusive",33,1,3,0,0,991399
11957,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3229,1,"TMM",TRUE,FALSE,1.20591787301703,"ablate_tmmwsp",33,1,3,0,0,991399
11957,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3229,1,"TMMwsp",TRUE,FALSE,1.18067114731392,"ablate_priorcount",33,1,3,0,0,991399
11957,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,3229,1,"TMMwsp",TRUE,FALSE,1.18067114731392,"ablate_fdr",33,1,3,0,0,991399
11957,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3229,1,"TMMwsp",TRUE,FALSE,1.18067114731392,"ablate_shrinkfloor",33,1,3,0,0,991399
11957,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3229,1,"TMMwsp",TRUE,FALSE,1.18067114731392,"ablate_lowinput",33,1,3,0,0,991399
10704,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4068,1,"TMMwsp",FALSE,FALSE,0.775125916816764,"batch_removed",33,1,3,0,0,991399
10704,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,4068,1,"TMMwsp",FALSE,FALSE,1.200841609918,"batch_ignored",33,1,3,0,0,991399
11957,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3229,1,"TMMwsp",TRUE,FALSE,1.18067114731392,"fix_filter",33,1,3,0,0,991399
13114,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3514,1,"TMMwsp",TRUE,FALSE,1.19637646827295,"ctc_pipeline",33,2,5,0,0,1123084
5441,0,0,0,0,NA,NA,NA,0.05,NA,NA,NA,0,0,0,NA,"TMM",TRUE,FALSE,0.753241471051624,"edger_default",33,2,5,0,0,1123084
9198,0,0,0,0,NA,NA,NA,0.1,NA,NA,NA,0,0,3757,1,"TMMwsp",TRUE,FALSE,0.807625750709423,"ablate_filter",33,2,5,0,0,1123084
