"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","batch_sd","batch_balanced","n_per_group","median_lib"
10394,1428,270,1158,1720,0.156976744186047,0.189075630252101,0.810924369747899,0.1,0.14311628736884,0,0,0,71,3979,0.982156320683589,"TMMwsp",FALSE,FALSE,0.906364581758343,"batch_removed",6,4,0,FALSE,5,803810.5
10394,149,138,11,1720,0.0802325581395349,0.926174496644295,0.0738255033557047,0.1,0.243529355176144,0,0,0,71,3979,0.982156320683589,"TMMwsp",FALSE,FALSE,1.03555279511876,"batch_ignored",6,4,0,FALSE,5,803810.5
13475,75,73,2,1720,0.0424418604651163,0.973333333333333,0.0266666666666667,0.1,0.204361091154237,0,0,0,49,2878,0.987491313412092,"TMMwsp",TRUE,FALSE,1.40282190666143,"ctc_pipeline",6,5,0.35,FALSE,5,825922
10230,950,240,710,1720,0.13953488372093,0.252631578947368,0.747368421052632,0.1,0.162737920587963,0,0,0,49,4011,0.987783595113438,"TMMwsp",FALSE,FALSE,0.874008433176135,"batch_removed",6,5,0.35,FALSE,5,825922
10230,187,141,46,1720,0.0819767441860465,0.754010695187166,0.245989304812834,0.1,0.205509902605728,0,0,0,49,4011,0.987783595113438,"TMMwsp",FALSE,FALSE,1.08391680773855,"batch_ignored",6,5,0.35,FALSE,5,825922
13289,71,66,5,1720,0.0383720930232558,0.929577464788732,0.0704225352112676,0.1,0.193725074373869,0,0,0,59,2908,0.986244841815681,"TMMwsp",TRUE,FALSE,1.38546417109708,"ctc_pipeline",6,6,0.7,FALSE,5,1067010.5
10306,1283,261,1022,1720,0.151744186046512,0.203429462197974,0.796570537802026,0.1,0.149098213699205,0,0,0,59,4237,0.986075053103611,"TMMwsp",FALSE,FALSE,0.850901903158813,"batch_removed",6,6,0.7,FALSE,5,1067010.5
10306,355,154,201,1720,0.0895348837209302,0.433802816901408,0.566197183098592,0.1,0.181506640926447,0,0,0,59,4237,0.986075053103611,"TMMwsp",FALSE,FALSE,1.28057282956112,"batch_ignored",6,6,0.7,FALSE,5,1067010.5
13299,119,115,4,1720,0.0668604651162791,0.966386554621849,0.0336134453781513,0.1,0.265894983973466,0,0,0,72,3599,0.981939427618783,"TMMwsp",TRUE,FALSE,1.22747184661976,"ctc_pipeline",7,1,0,TRUE,5,1042055.5
11008,186,157,29,1720,0.0912790697674419,0.844086021505376,0.155913978494624,0.1,0.24844939099088,0,0,0,72,3933,0.981693363844394,"TMMwsp",FALSE,FALSE,0.88788095415655,"batch_removed",7,1,0,TRUE,5,1042055.5
11008,153,140,13,1720,0.0813953488372093,0.915032679738562,0.0849673202614379,0.1,0.262199325046226,0,0,0,72,3933,0.981693363844394,"TMMwsp",FALSE,FALSE,0.977758011684335,"batch_ignored",7,1,0,TRUE,5,1042055.5
12930,144,137,7,1720,0.0796511627906977,0.951388888888889,0.0486111111111111,0.1,0.268060137372733,0,0,0,80,3725,0.979865771812081,"TMMwsp",TRUE,FALSE,1.25530298512365,"ctc_pipeline",7,2,0.35,TRUE,5,909319
10742,251,177,74,1720,0.102906976744186,0.705179282868526,0.294820717131474,0.1,0.242094610153356,0,0,0,80,4056,0.980276134122288,"TMMwsp",FALSE,FALSE,0.896577712758395,"batch_removed",7,2,0.35,TRUE,5,909319
10742,137,127,10,1720,0.0738372093023256,0.927007299270073,0.072992700729927,0.1,0.259435859862366,0,0,0,80,4056,0.980276134122288,"TMMwsp",FALSE,FALSE,1.12320305802443,"batch_ignored",7,2,0.35,TRUE,5,909319
11807,93,92,1,1720,0.0534883720930233,0.989247311827957,0.010752688172043,0.1,0.217957779599537,0,0,0,50,3803,0.98711543518275,"TMMwsp",TRUE,FALSE,1.28114929882986,"ctc_pipeline",7,3,0.7,TRUE,5,643869.5
9611,165,121,44,1720,0.0703488372093023,0.733333333333333,0.266666666666667,0.1,0.201902641161457,0,0,0,50,4060,0.987684729064039,"TMMwsp",FALSE,FALSE,0.931672392502569,"batch_removed",7,3,0.7,TRUE,5,643869.5
9611,55,55,0,1720,0.0319767441860465,1,0,0.1,0.206158289229223,0,0,0,50,4060,0.987684729064039,"TMMwsp",FALSE,FALSE,1.47038282489078,"batch_ignored",7,3,0.7,TRUE,5,643869.5
13427,57,53,4,1720,0.0308139534883721,0.929824561403509,0.0701754385964912,0.1,0.179115063736736,0,0,0,61,2956,0.985453315290934,"TMMwsp",TRUE,FALSE,1.44991366505758,"ctc_pipeline",7,4,0,FALSE,5,823674.5
10229,1117,204,913,1720,0.118604651162791,0.182632050134288,0.817367949865712,0.1,0.137500490126504,0.00833333333333333,0,1,61,4099,0.985118321541839,"TMMwsp",FALSE,FALSE,0.90850939942335,"batch_removed",7,4,0,FALSE,5,823674.5
10229,123,112,11,1720,0.0651162790697674,0.910569105691057,0.0894308943089431,0.1,0.221003694323351,0,0,0,61,4099,0.985118321541839,"TMMwsp",FALSE,FALSE,1.02428137135304,"batch_ignored",7,4,0,FALSE,5,823674.5
13682,105,97,8,1720,0.0563953488372093,0.923809523809524,0.0761904761904762,0.1,0.228812221187415,0,0,0,59,2776,0.986671469740634,"TMMwsp",TRUE,FALSE,1.37029136586316,"ctc_pipeline",7,5,0.35,FALSE,5,766729
10442,484,193,291,1720,0.112209302325581,0.398760330578512,0.601239669421488,0.1,0.189753986205072,0,0,0,59,3950,0.98506329113924,"TMMwsp",FALSE,FALSE,0.84753229368513,"batch_removed",7,5,0.35,FALSE,5,766729
10442,160,127,33,1720,0.0738372093023256,0.79375,0.20625,0.1,0.215533913975191,0,0,0,59,3950,0.98506329113924,"TMMwsp",FALSE,FALSE,1.07095653904873,"batch_ignored",7,5,0.35,FALSE,5,766729
13270,54,50,4,1720,0.0290697674418605,0.925925925925926,0.0740740740740741,0.1,0.186421057382825,0,0,0,58,2907,0.984176126590987,"TMMwsp",TRUE,FALSE,1.39686859813983,"ctc_pipeline",7,6,0.7,FALSE,5,1081166
10187,995,220,775,1720,0.127906976744186,0.221105527638191,0.778894472361809,0.1,0.147656275990136,0,0,0,58,4191,0.98616082080649,"TMMwsp",FALSE,FALSE,0.872938830460413,"batch_removed",7,6,0.7,FALSE,5,1081166
10187,242,124,118,1720,0.072093023255814,0.512396694214876,0.487603305785124,0.1,0.171712832785224,0,0,0,58,4191,0.98616082080649,"TMMwsp",FALSE,FALSE,1.33823653766032,"batch_ignored",7,6,0.7,FALSE,5,1081166
11413,122,112,10,1720,0.0651162790697674,0.918032786885246,0.0819672131147541,0.1,0.232651270196141,0,0,0,49,3690,0.986720867208672,"TMMwsp",TRUE,FALSE,1.3823096918199,"ctc_pipeline",8,1,0,TRUE,5,705456.5
9374,165,134,31,1720,0.077906976744186,0.812121212121212,0.187878787878788,0.1,0.213947445906534,0,0,0,49,3975,0.987672955974843,"TMMwsp",FALSE,FALSE,1.00102282469817,"batch_removed",8,1,0,TRUE,5,705456.5
9374,137,121,16,1720,0.0703488372093023,0.883211678832117,0.116788321167883,0.1,0.22482788610168,0,0,0,49,3975,0.987672955974843,"TMMwsp",FALSE,FALSE,1.10339163123642,"batch_ignored",8,1,0,TRUE,5,705456.5
12352,112,107,5,1720,0.0622093023255814,0.955357142857143,0.0446428571428571,0.1,0.254126128609982,0,0,0,74,3661,0.981425839934444,"TMMwsp",TRUE,FALSE,1.25335670135323,"ctc_pipeline",8,2,0.35,TRUE,5,926475
10216,186,144,42,1720,0.0837209302325581,0.774193548387097,0.225806451612903,0.1,0.229263613463416,0,0.00251889168765743,0,74,3983,0.981421039417524,"TMMwsp",FALSE,FALSE,0.892547089557491,"batch_removed",8,2,0.35,TRUE,5,926475
10216,112,103,9,1720,0.0598837209302326,0.919642857142857,0.0803571428571429,0.1,0.242933904215084,0,0,0,74,3983,0.981421039417524,"TMMwsp",FALSE,FALSE,1.11423724540101,"batch_ignored",8,2,0.35,TRUE,5,926475
11736,101,99,2,1720,0.0575581395348837,0.98019801980198,0.0198019801980198,0.1,0.235452366429315,0,0,0,63,3714,0.983575659666128,"TMMwsp",TRUE,FALSE,1.25946821179336,"ctc_pipeline",8,3,0.7,TRUE,5,1077176
9490,123,101,22,1720,0.0587209302325581,0.821138211382114,0.178861788617886,0.1,0.206652492945943,0,0,0,63,3962,0.984098939929329,"TMMwsp",FALSE,FALSE,0.954655533447722,"batch_removed",8,3,0.7,TRUE,5,1077176
9490,46,45,1,1720,0.0261627906976744,0.978260869565217,0.0217391304347826,0.1,0.215289105614102,0,0,0,63,3962,0.984098939929329,"TMMwsp",FALSE,FALSE,1.42902996727965,"batch_ignored",8,3,0.7,TRUE,5,1077176
13906,80,78,2,1720,0.0453488372093023,0.975,0.025,0.1,0.189499593199262,0,0,0,68,2664,0.981231231231231,"TMMwsp",TRUE,FALSE,1.37305636170409,"ctc_pipeline",8,4,0,FALSE,5,992615
10680,1816,279,1537,1720,0.162209302325581,0.15363436123348,0.84636563876652,0.1,0.132935886250161,0,0.0025706940874036,0,68,3866,0.982410760475944,"TMMwsp",FALSE,FALSE,0.855090741440179,"batch_removed",8,4,0,FALSE,5,992615
10680,189,167,22,1720,0.097093023255814,0.883597883597884,0.116402116402116,0.1,0.255663458647035,0,0.0025706940874036,0,68,3866,0.982410760475944,"TMMwsp",FALSE,FALSE,0.968528977914811,"batch_ignored",8,4,0,FALSE,5,992615
13345,55,54,1,1720,0.0313953488372093,0.981818181818182,0.0181818181818182,0.1,0.193935901196265,0,0,0,60,2955,0.985109983079526,"TMMwsp",TRUE,FALSE,1.45596419436219,"ctc_pipeline",8,5,0.35,FALSE,5,721804
10300,1175,234,941,1720,0.136046511627907,0.199148936170213,0.800851063829787,0.1,0.138939388370109,0,0,0,60,4237,0.98583903705452,"TMMwsp",FALSE,FALSE,0.915777198307854,"batch_removed",8,5,0.35,FALSE,5,721804
10300,173,125,48,1720,0.0726744186046512,0.722543352601156,0.277456647398844,0.1,0.205719298588287,0,0,0,60,4237,0.98583903705452,"TMMwsp",FALSE,FALSE,1.12907893135751,"batch_ignored",8,5,0.35,FALSE,5,721804
13536,78,71,7,1720,0.0412790697674419,0.91025641025641,0.0897435897435897,0.1,0.199250911053411,0,0,0,69,2837,0.985900599224533,"TMMwsp",TRUE,FALSE,1.36191906036094,"ctc_pipeline",8,6,0.7,FALSE,5,953338.5
10570,1383,274,1109,1720,0.159302325581395,0.198120028922632,0.801879971077368,0.1,0.147266125548294,0,0,0,69,4304,0.983968401486989,"TMMwsp",FALSE,FALSE,0.873982665289986,"batch_removed",8,6,0.7,FALSE,5,953338.5
10570,357,142,215,1720,0.0825581395348837,0.397759103641457,0.602240896358543,0.1,0.174150419245331,0,0,0,69,4304,0.983968401486989,"TMMwsp",FALSE,FALSE,1.30520072498526,"batch_ignored",8,6,0.7,FALSE,5,953338.5
11508,93,91,2,1720,0.052906976744186,0.978494623655914,0.021505376344086,0.1,0.237414330417183,0,0,0,66,3793,0.983654099657263,"TMMwsp",TRUE,FALSE,1.4154812067377,"ctc_pipeline",9,1,0,TRUE,5,979141.5
9438,154,126,28,1720,0.0732558139534884,0.818181818181818,0.181818181818182,0.1,0.217019929580577,0,0,0,66,4084,0.983839373163565,"TMMwsp",FALSE,FALSE,0.993925982904589,"batch_removed",9,1,0,TRUE,5,979141.5
9438,114,106,8,1720,0.0616279069767442,0.929824561403509,0.0701754385964912,0.1,0.231796496600988,0,0,0,66,4084,0.983839373163565,"TMMwsp",FALSE,FALSE,1.11937945989577,"batch_ignored",9,1,0,TRUE,5,979141.5
12828,147,141,6,1720,0.0819767441860465,0.959183673469388,0.0408163265306122,0.1,0.27249529697999,0,0,0,66,3679,0.983419407447676,"TMMwsp",TRUE,FALSE,1.2534813504532,"ctc_pipeline",9,2,0.35,TRUE,5,844407
10546,230,185,45,1720,0.107558139534884,0.804347826086957,0.195652173913043,0.1,0.255897706004263,0,0,0,66,3956,0.983316481294237,"TMMwsp",FALSE,FALSE,0.901204759349,"batch_removed",9,2,0.35,TRUE,5,844407
10546,141,133,8,1720,0.0773255813953488,0.943262411347518,0.0567375886524823,0.1,0.264765403613493,0,0,0,66,3956,0.983316481294237,"TMMwsp",FALSE,FALSE,1.11392205585337,"batch_ignored",9,2,0.35,TRUE,5,844407
12225,127,120,7,1720,0.0697674418604651,0.94488188976378,0.0551181102362205,0.1,0.25589133001437,0,0,0,64,3786,0.983359746434231,"TMMwsp",TRUE,FALSE,1.26383529489677,"ctc_pipeline",9,3,0.7,TRUE,5,764614.5
10004,206,160,46,1720,0.0930232558139535,0.776699029126214,0.223300970873786,0.1,0.234210000317122,0,0,0,64,4070,0.984275184275184,"TMMwsp",FALSE,FALSE,0.88720274050543,"batch_removed",9,3,0.7,TRUE,5,764614.5
10004,63,62,1,1720,0.036046511627907,0.984126984126984,0.0158730158730159,0.1,0.239004758023265,0,0,0,64,4070,0.984275184275184,"TMMwsp",FALSE,FALSE,1.44862279440091,"batch_ignored",9,3,0.7,TRUE,5,764614.5
12931,46,40,6,1720,0.0232558139534884,0.869565217391304,0.130434782608696,0.1,0.161276279595949,0,0,0,58,2849,0.982449982449982,"TMMwsp",TRUE,FALSE,1.49517351932254,"ctc_pipeline",9,4,0,FALSE,5,583284.5
9936,1432,265,1167,1720,0.15406976744186,0.185055865921788,0.814944134078212,0.1,0.12982499303667,0.00833333333333333,0.00233100233100233,1,58,4017,0.985561364202141,"TMMwsp",FALSE,FALSE,0.936748346790792,"batch_removed",9,4,0,FALSE,5,583284.5
9936,104,93,11,1720,0.0540697674418605,0.894230769230769,0.105769230769231,0.1,0.220262726636128,0,0,0,58,4017,0.985561364202141,"TMMwsp",FALSE,FALSE,1.06502075561026,"batch_ignored",9,4,0,FALSE,5,583284.5
14063,90,85,5,1720,0.0494186046511628,0.944444444444444,0.0555555555555556,0.1,0.224980178607898,0,0.00226244343891403,0,65,2736,0.982090643274854,"TMMwsp",TRUE,FALSE,1.32028081996141,"ctc_pipeline",9,5,0.35,FALSE,5,911379
10847,744,246,498,1720,0.143023255813953,0.330645161290323,0.669354838709677,0.1,0.185155357771783,0,0.00452488687782805,0,65,3927,0.983447924624395,"TMMwsp",FALSE,FALSE,0.838764143999374,"batch_removed",9,5,0.35,FALSE,5,911379
10847,223,163,60,1720,0.0947674418604651,0.730941704035874,0.269058295964126,0.1,0.225526125104269,0,0.00226244343891403,0,65,3927,0.983447924624395,"TMMwsp",FALSE,FALSE,1.04718695821891,"batch_ignored",9,5,0.35,FALSE,5,911379
13642,62,61,1,1720,0.0354651162790698,0.983870967741935,0.0161290322580645,0.1,0.211013766664416,0,0,0,64,2772,0.982683982683983,"TMMwsp",TRUE,FALSE,1.39008808733549,"ctc_pipeline",9,6,0.7,FALSE,5,1069872.5
10558,1054,227,827,1720,0.131976744186047,0.215370018975332,0.784629981024668,0.1,0.149993138069058,0,0,0,64,4203,0.984772781346657,"TMMwsp",FALSE,FALSE,0.88418468765531,"batch_removed",9,6,0.7,FALSE,5,1069872.5
10558,381,148,233,1720,0.086046511627907,0.388451443569554,0.611548556430446,0.1,0.178143742573855,0,0,0,64,4203,0.984772781346657,"TMMwsp",FALSE,FALSE,1.31749994652066,"batch_ignored",9,6,0.7,FALSE,5,1069872.5
13106,148,143,5,1720,0.0831395348837209,0.966216216216216,0.0337837837837838,0.1,0.27747319850687,0,0,0,64,3497,0.982270517586503,"TMMwsp",TRUE,FALSE,1.1773739143916,"ctc_pipeline",10,1,0,TRUE,5,1099144
10822,225,182,43,1720,0.105813953488372,0.808888888888889,0.191111111111111,0.1,0.255583110897232,0,0,0,64,3778,0.983059820010588,"TMMwsp",FALSE,FALSE,0.863164523931857,"batch_removed",10,1,0,TRUE,5,1099144
10822,178,158,20,1720,0.0918604651162791,0.887640449438202,0.112359550561798,0.1,0.268422247345703,0,0,0,64,3778,0.983059820010588,"TMMwsp",FALSE,FALSE,0.938067583900111,"batch_ignored",10,1,0,TRUE,5,1099144
12646,142,134,8,1720,0.077906976744186,0.943661971830986,0.0563380281690141,0.1,0.251815619655201,0,0,0,76,3680,0.980163043478261,"TMMwsp",TRUE,FALSE,1.27021728537855,"ctc_pipeline",10,2,0.35,TRUE,5,705858.5
10396,261,180,81,1720,0.104651162790698,0.689655172413793,0.310344827586207,0.1,0.22685467389785,0,0,0,76,3966,0.980837115481594,"TMMwsp",FALSE,FALSE,0.9282078064021,"batch_removed",10,2,0.35,TRUE,5,705858.5
10396,140,129,11,1720,0.075,0.921428571428571,0.0785714285714286,0.1,0.249242534912945,0,0,0,76,3966,0.980837115481594,"TMMwsp",FALSE,FALSE,1.13057189712413,"batch_ignored",10,2,0.35,TRUE,5,705858.5
12567,132,125,7,1720,0.0726744186046512,0.946969696969697,0.053030303030303,0.1,0.259876383420521,0,0,0,53,3769,0.985937914566198,"TMMwsp",TRUE,FALSE,1.24376851643691,"ctc_pipeline",10,3,0.7,TRUE,5,1235682
10282,210,154,56,1720,0.0895348837209302,0.733333333333333,0.266666666666667,0.1,0.228614606227755,0,0,0,53,4048,0.986907114624506,"TMMwsp",FALSE,FALSE,0.874994857960897,"batch_removed",10,3,0.7,TRUE,5,1235682
10282,72,72,0,1720,0.0418604651162791,1,0,0.1,0.240675182046266,0,0,0,53,4048,0.986907114624506,"TMMwsp",FALSE,FALSE,1.43422638961181,"batch_ignored",10,3,0.7,TRUE,5,1235682
13848,62,60,2,1720,0.0348837209302326,0.967741935483871,0.032258064516129,0.1,0.217659298608306,0,0,0,52,2760,0.985144927536232,"TMMwsp",TRUE,FALSE,1.36426440537151,"ctc_pipeline",10,4,0,FALSE,5,896996
10757,437,187,250,1720,0.108720930232558,0.4279176201373,0.5720823798627,0.1,0.190232986446572,0,0,0,52,4029,0.987093571605858,"TMMwsp",FALSE,FALSE,0.853344312031959,"batch_removed",10,4,0,FALSE,5,896996
10757,125,113,12,1720,0.0656976744186046,0.904,0.096,0.1,0.239282165198765,0,0,0,52,4029,0.987093571605858,"TMMwsp",FALSE,FALSE,0.993741607127486,"batch_ignored",10,4,0,FALSE,5,896996
13196,58,57,1,1720,0.0331395348837209,0.982758620689655,0.0172413793103448,0.1,0.196926314410929,0,0,0,70,2955,0.983079526226734,"TMMwsp",TRUE,FALSE,1.47212415129556,"ctc_pipeline",10,5,0.35,FALSE,5,654296.5
10210,943,203,740,1720,0.118023255813953,0.215270413573701,0.784729586426299,0.1,0.137659172704393,0,0,0,70,4314,0.983773759851646,"TMMwsp",FALSE,FALSE,0.920632729569318,"batch_removed",10,5,0.35,FALSE,5,654296.5
10210,165,122,43,1720,0.0709302325581395,0.739393939393939,0.260606060606061,0.1,0.199956506402665,0,0,0,70,4314,0.983773759851646,"TMMwsp",FALSE,FALSE,1.15229602238045,"batch_ignored",10,5,0.35,FALSE,5,654296.5
13412,76,73,3,1720,0.0424418604651163,0.960526315789474,0.0394736842105263,0.1,0.217423578568361,0,0,0,54,2826,0.985138004246285,"TMMwsp",TRUE,FALSE,1.37339360761809,"ctc_pipeline",10,6,0.7,FALSE,5,794778.5
10304,857,249,608,1720,0.144767441860465,0.290548424737456,0.709451575262544,0.1,0.159515788911484,0,0.00241545893719807,0,54,4091,0.986800293326815,"TMMwsp",FALSE,FALSE,0.878841832574462,"batch_removed",10,6,0.7,FALSE,5,794778.5
10304,298,137,161,1720,0.0796511627906977,0.459731543624161,0.540268456375839,0.1,0.172375522954837,0,0,0,54,4091,0.986800293326815,"TMMwsp",FALSE,FALSE,1.32033830443766,"batch_ignored",10,6,0.7,FALSE,5,794778.5
12743,134,132,2,1720,0.0767441860465116,0.985074626865672,0.0149253731343284,0.1,0.259508511840573,0,0,0,43,3639,0.988183566913987,"TMMwsp",TRUE,FALSE,1.23477205146138,"ctc_pipeline",11,1,0,TRUE,5,1052334
10621,176,157,19,1720,0.0912790697674419,0.892045454545455,0.107954545454545,0.1,0.241679551312842,0,0,0,43,4039,0.989353800445655,"TMMwsp",FALSE,FALSE,0.8705928453607,"batch_removed",11,1,0,TRUE,5,1052334
10621,148,139,9,1720,0.0808139534883721,0.939189189189189,0.0608108108108108,0.1,0.251090328653134,0,0,0,43,4039,0.989353800445655,"TMMwsp",FALSE,FALSE,0.983070758827207,"batch_ignored",11,1,0,TRUE,5,1052334
12997,118,113,5,1720,0.0656976744186046,0.957627118644068,0.0423728813559322,0.1,0.254952492977497,0,0,0,75,3583,0.979905107451856,"TMMwsp",TRUE,FALSE,1.20762105066755,"ctc_pipeline",11,2,0.35,TRUE,5,911893
10778,193,154,39,1720,0.0895348837209302,0.797927461139896,0.202072538860104,0.1,0.232141379160091,0,0,0,75,3906,0.980798771121352,"TMMwsp",FALSE,FALSE,0.881676685395638,"batch_removed",11,2,0.35,TRUE,5,911893
10778,113,105,8,1720,0.061046511627907,0.929203539823009,0.0707964601769911,0.1,0.240451782613912,0,0,0,75,3906,0.980798771121352,"TMMwsp",FALSE,FALSE,1.08975257785274,"batch_ignored",11,2,0.35,TRUE,5,911893
12026,100,95,5,1720,0.0552325581395349,0.95,0.05,0.1,0.228189632802966,0,0,0,63,3735,0.983668005354752,"TMMwsp",TRUE,FALSE,1.29739887017637,"ctc_pipeline",11,3,0.7,TRUE,5,916493.5
9808,175,123,52,1720,0.0715116279069767,0.702857142857143,0.297142857142857,0.1,0.201924969488809,0,0,0,63,4001,0.984253936515871,"TMMwsp",FALSE,FALSE,0.94435003636348,"batch_removed",11,3,0.7,TRUE,5,916493.5
9808,60,59,1,1720,0.0343023255813954,0.983333333333333,0.0166666666666667,0.1,0.213424199285757,0,0,0,63,4001,0.984253936515871,"TMMwsp",FALSE,FALSE,1.46995073780887,"batch_ignored",11,3,0.7,TRUE,5,916493.5
13352,66,63,3,1720,0.0366279069767442,0.954545454545455,0.0454545454545455,0.1,0.202870891369864,0,0,0,50,2904,0.987603305785124,"TMMwsp",TRUE,FALSE,1.44288699357795,"ctc_pipeline",11,4,0,FALSE,5,642565
10213,978,237,741,1720,0.137790697674419,0.242331288343558,0.757668711656442,0.1,0.151022344898678,0.00833333333333333,0.00253807106598985,1,50,4020,0.987562189054726,"TMMwsp",FALSE,FALSE,0.929685910157263,"batch_removed",11,4,0,FALSE,5,642565
10213,111,109,2,1720,0.0633720930232558,0.981981981981982,0.018018018018018,0.1,0.2429498360428,0,0,0,50,4020,0.987562189054726,"TMMwsp",FALSE,FALSE,1.04932801398262,"batch_ignored",11,4,0,FALSE,5,642565
13421,84,80,4,1720,0.0465116279069767,0.952380952380952,0.0476190476190476,0.1,0.213760763721424,0,0,0,60,2881,0.982644914960083,"TMMwsp",TRUE,FALSE,1.43344286929698,"ctc_pipeline",11,5,0.35,FALSE,5,895723.5
10208,909,249,660,1720,0.144767441860465,0.273927392739274,0.726072607260726,0.1,0.16310914291354,0,0.00498753117206983,0,60,4038,0.985141158989599,"TMMwsp",FALSE,FALSE,0.893287607913491,"batch_removed",11,5,0.35,FALSE,5,895723.5
10208,194,140,54,1720,0.0813953488372093,0.721649484536082,0.278350515463918,0.1,0.219525027742923,0,0,0,60,4038,0.985141158989599,"TMMwsp",FALSE,FALSE,1.10914805859469,"batch_ignored",11,5,0.35,FALSE,5,895723.5
13580,74,70,4,1720,0.0406976744186047,0.945945945945946,0.0540540540540541,0.1,0.204842145860326,0,0,0,71,2963,0.985825177185285,"TMMwsp",TRUE,FALSE,1.34614515480868,"ctc_pipeline",11,6,0.7,FALSE,5,842037.5
10439,629,186,443,1720,0.108139534883721,0.29570747217806,0.70429252782194,0.1,0.166082820081179,0,0.00260416666666667,0,71,4270,0.983372365339579,"TMMwsp",FALSE,FALSE,0.85817841633062,"batch_removed",11,6,0.7,FALSE,5,842037.5
10439,171,103,68,1720,0.0598837209302326,0.60233918128655,0.39766081871345,0.1,0.171715625034498,0,0,0,71,4270,0.983372365339579,"TMMwsp",FALSE,FALSE,1.3365876448654,"batch_ignored",11,6,0.7,FALSE,5,842037.5
12811,135,133,2,1720,0.0773255813953488,0.985185185185185,0.0148148148148148,0.1,0.250314188649281,0,0.00247524752475248,0,64,3655,0.983036935704514,"TMMwsp",TRUE,FALSE,1.26271000170814,"ctc_pipeline",12,1,0,TRUE,5,916000.5
10578,201,165,36,1720,0.0959302325581395,0.82089552238806,0.17910447761194,0.1,0.235088217199893,0,0.00247524752475248,0,64,3971,0.983883152858222,"TMMwsp",FALSE,FALSE,0.931449845257645,"batch_removed",12,1,0,TRUE,5,916000.5
10578,159,146,13,1720,0.0848837209302326,0.918238993710692,0.0817610062893082,0.1,0.24509847319423,0,0.00247524752475248,0,64,3971,0.983883152858222,"TMMwsp",FALSE,FALSE,1.01095981652879,"batch_ignored",12,1,0,TRUE,5,916000.5
12092,107,103,4,1720,0.0598837209302326,0.962616822429907,0.0373831775700935,0.1,0.23361218397809,0,0,0,67,3723,0.983346763362879,"TMMwsp",TRUE,FALSE,1.36978305190841,"ctc_pipeline",12,2,0.35,TRUE,5,822917
9944,156,123,33,1720,0.0715116279069767,0.788461538461538,0.211538461538462,0.1,0.204292050431454,0,0,0,67,4033,0.983387056781552,"TMMwsp",FALSE,FALSE,0.991864100815473,"batch_removed",12,2,0.35,TRUE,5,822917
9944,97,92,5,1720,0.0534883720930233,0.948453608247423,0.0515463917525773,0.1,0.222611572077183,0,0,0,67,4033,0.983387056781552,"TMMwsp",FALSE,FALSE,1.21647139623397,"batch_ignored",12,2,0.35,TRUE,5,822917
12281,141,136,5,1720,0.0790697674418605,0.964539007092199,0.0354609929078014,0.1,0.246866618057999,0,0.00491400491400491,0,53,3782,0.986515071390799,"TMMwsp",TRUE,FALSE,1.27339512840921,"ctc_pipeline",12,3,0.7,TRUE,5,698441.5
10056,164,134,30,1720,0.077906976744186,0.817073170731707,0.182926829268293,0.1,0.22006709297481,0,0.00491400491400491,0,53,4068,0.986971484759095,"TMMwsp",FALSE,FALSE,0.932002740464139,"batch_removed",12,3,0.7,TRUE,5,698441.5
10056,80,80,0,1720,0.0465116279069767,1,0,0.1,0.229920056625762,0,0.00245700245700246,0,53,4068,0.986971484759095,"TMMwsp",FALSE,FALSE,1.45836399161879,"batch_ignored",12,3,0.7,TRUE,5,698441.5
14282,104,99,5,1720,0.0575581395348837,0.951923076923077,0.0480769230769231,0.1,0.216737730093943,0,0,0,68,2683,0.982109578829668,"TMMwsp",TRUE,FALSE,1.27897171608294,"ctc_pipeline",12,4,0,FALSE,5,1235672.5
11110,1571,316,1255,1720,0.183720930232558,0.201145767027371,0.798854232972629,0.1,0.162496578347725,0.00833333333333333,0.0050251256281407,1,68,3872,0.982438016528926,"TMMwsp",FALSE,FALSE,0.813025171232756,"batch_removed",12,4,0,FALSE,5,1235672.5
11110,195,178,17,1720,0.103488372093023,0.912820512820513,0.0871794871794872,0.1,0.287413370547628,0,0,0,68,3872,0.982438016528926,"TMMwsp",FALSE,FALSE,0.931535525873722,"batch_ignored",12,4,0,FALSE,5,1235672.5
13135,85,81,4,1720,0.047093023255814,0.952941176470588,0.0470588235294118,0.1,0.200172160377887,0,0,0,61,2923,0.985973315087239,"TMMwsp",TRUE,FALSE,1.479027656919,"ctc_pipeline",12,5,0.35,FALSE,5,742400.5
10018,1220,258,962,1720,0.15,0.211475409836066,0.788524590163934,0.1,0.155291251128442,0,0,0,61,4025,0.984844720496894,"TMMwsp",FALSE,FALSE,0.900507055330742,"batch_removed",12,5,0.35,FALSE,5,742400.5
10018,209,157,52,1720,0.0912790697674419,0.751196172248804,0.248803827751196,0.1,0.223914019103692,0,0,0,61,4025,0.984844720496894,"TMMwsp",FALSE,FALSE,1.12818256502606,"batch_ignored",12,5,0.35,FALSE,5,742400.5
