"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","exclusive_cpm","n_per_group","median_lib"
8485,123,114,9,1720,0.0662790697674419,0.926829268292683,0.0731707317073171,0.1,0.236211116435737,0,0,0,53,0,NA,"TMMwsp",TRUE,FALSE,1.24063191811805,"ablate_exclusive",30,5,5,5,740997.5
4065,116,109,7,1720,0.0633720930232558,0.939655172413793,0.0603448275862069,0.05,0.196809291291711,0,0,0,1,0,NA,"TMM",TRUE,FALSE,0.719286657030916,"edger_default",30,5,5,5,740997.5
12907,132,129,3,1720,0.075,0.977272727272727,0.0227272727272727,0.1,0.310252097336943,0.0416666666666667,0,0,120,3634,0.993946064942212,"TMMwsp",TRUE,FALSE,1.2869185478262,"ctc_pipeline",30,6,10,5,903354
9273,157,150,7,1720,0.0872093023255814,0.955414012738854,0.0445859872611465,0.1,0.293068660564423,0.108333333333333,0,0,98,0,NA,"TMMwsp",TRUE,FALSE,1.23024087048458,"ablate_exclusive",30,6,10,5,903354
4810,142,137,5,1720,0.0796511627906977,0.964788732394366,0.0352112676056338,0.05,0.239671145508322,0.05,0,0,18,0,NA,"TMM",TRUE,FALSE,0.754813594260399,"edger_default",30,6,10,5,903354
12968,229,217,12,1720,0.126162790697674,0.947598253275109,0.0524017467248908,0.1,0.341072044593414,0.441666666666667,0,0,120,3567,0.995794785534062,"TMMwsp",TRUE,FALSE,1.21990592251316,"ctc_pipeline",30,7,20,5,933598.5
9401,265,246,19,1720,0.143023255813953,0.928301886792453,0.0716981132075472,0.1,0.33022081680702,0.55,0,0,105,0,NA,"TMMwsp",TRUE,FALSE,1.15563967166583,"ablate_exclusive",30,7,20,5,933598.5
5236,227,217,10,1720,0.126162790697674,0.955947136563877,0.0440528634361234,0.05,0.282219763734482,0.475,0,0,70,0,NA,"TMM",TRUE,FALSE,0.76339873306851,"edger_default",30,7,20,5,933598.5
12732,258,250,8,1720,0.145348837209302,0.968992248062015,0.0310077519379845,0.1,0.321674043151081,0.991666666666667,0,0,120,3665,1,"TMMwsp",TRUE,FALSE,1.25238837713741,"ctc_pipeline",30,8,50,5,738722
9067,278,264,14,1720,0.153488372093023,0.949640287769784,0.0503597122302158,0.1,0.314634783568649,1,0.00237529691211401,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.1976584523102,"ablate_exclusive",30,8,50,5,738722
4595,250,241,9,1720,0.140116279069767,0.964,0.036,0.05,0.286876932936781,0.958333333333333,0,0,116,0,NA,"TMM",TRUE,FALSE,0.728612337275005,"edger_default",30,8,50,5,738722
12887,155,146,9,1720,0.0848837209302326,0.941935483870968,0.0580645161290323,0.1,0.259893039617968,0,0,0,6,3497,0.998284243637404,"TMMwsp",TRUE,FALSE,1.20140911071384,"ctc_pipeline",31,1,0.1,5,926490
9390,164,152,12,1720,0.0883720930232558,0.926829268292683,0.0731707317073171,0.1,0.249998083163635,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.14900888361717,"ablate_exclusive",31,1,0.1,5,926490
5089,154,146,8,1720,0.0848837209302326,0.948051948051948,0.051948051948052,0.05,0.229329285623999,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.732458111723495,"edger_default",31,1,0.1,5,926490
12557,107,104,3,1720,0.0604651162790698,0.97196261682243,0.0280373831775701,0.1,0.242341123447149,0,0,0,50,3745,0.986648865153538,"TMMwsp",TRUE,FALSE,1.28968432352948,"ctc_pipeline",31,2,0.5,5,830024
8812,123,117,6,1720,0.0680232558139535,0.951219512195122,0.048780487804878,0.1,0.233631603915169,0,0.00259067357512953,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.22735746410938,"ablate_exclusive",31,2,0.5,5,830024
4472,113,110,3,1720,0.063953488372093,0.973451327433628,0.0265486725663717,0.05,0.21112567610267,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.744937955850667,"edger_default",31,2,0.5,5,830024
12993,149,142,7,1720,0.0825581395348837,0.953020134228188,0.0469798657718121,0.1,0.263282945363115,0,0,0,69,3502,0.982295830953741,"TMMwsp",TRUE,FALSE,1.19275794186807,"ctc_pipeline",31,3,1,5,1065023
9491,162,154,8,1720,0.0895348837209302,0.950617283950617,0.0493827160493827,0.1,0.253322832047073,0,0,0,7,0,NA,"TMMwsp",TRUE,FALSE,1.13980116051721,"ablate_exclusive",31,3,1,5,1065023
5250,151,146,5,1720,0.0848837209302326,0.966887417218543,0.033112582781457,0.05,0.234552474322823,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.72368908803462,"edger_default",31,3,1,5,1065023
12325,108,101,7,1720,0.0587209302325581,0.935185185185185,0.0648148148148148,0.1,0.233899246884956,0,0,0,90,3786,0.978869519281564,"TMMwsp",TRUE,FALSE,1.27796766366359,"ctc_pipeline",31,4,2,5,698371.5
8539,124,112,12,1720,0.0651162790697674,0.903225806451613,0.0967741935483871,0.1,0.221615163883465,0,0,0,10,0,NA,"TMMwsp",TRUE,FALSE,1.21733277902314,"ablate_exclusive",31,4,2,5,698371.5
4147,122,112,10,1720,0.0651162790697674,0.918032786885246,0.0819672131147541,0.05,0.198478661191964,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.719679604008577,"edger_default",31,4,2,5,698371.5
12492,124,123,1,1720,0.0715116279069767,0.991935483870968,0.00806451612903226,0.1,0.266751216131599,0,0,0,111,3771,0.98170246618934,"TMMwsp",TRUE,FALSE,1.29526931094723,"ctc_pipeline",31,5,5,5,611922.5
8721,135,132,3,1720,0.0767441860465116,0.977777777777778,0.0222222222222222,0.1,0.247621264039189,0,0,0,42,0,NA,"TMMwsp",TRUE,FALSE,1.23520945456628,"ablate_exclusive",31,5,5,5,611922.5
4172,129,127,2,1720,0.0738372093023256,0.984496124031008,0.0155038759689922,0.05,0.211711835937946,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.702879219665461,"edger_default",31,5,5,5,611922.5
12954,161,156,5,1720,0.0906976744186047,0.968944099378882,0.031055900621118,0.1,0.314490192674264,0.133333333333333,0.00267379679144385,1,117,3579,0.984911986588432,"TMMwsp",TRUE,FALSE,1.23545238295092,"ctc_pipeline",31,6,10,5,1048669
9375,167,160,7,1720,0.0930232558139535,0.958083832335329,0.0419161676646707,0.1,0.289257953342697,0.125,0.0053475935828877,0,63,0,NA,"TMMwsp",TRUE,FALSE,1.17462292331589,"ablate_exclusive",31,6,10,5,1048669
5123,159,152,7,1720,0.0883720930232558,0.955974842767296,0.0440251572327044,0.05,0.246117255881022,0.0916666666666667,0.00267379679144385,0,17,0,NA,"TMM",TRUE,FALSE,0.756605171184772,"edger_default",31,6,10,5,1048669
13360,258,247,11,1720,0.143604651162791,0.957364341085271,0.0426356589147287,0.1,0.342365640682335,0.725,0,0,120,3576,0.998322147651007,"TMMwsp",TRUE,FALSE,1.1950298745203,"ctc_pipeline",31,7,20,5,1157134.5
9784,274,261,13,1720,0.151744186046512,0.952554744525547,0.0474452554744526,0.1,0.333035919089504,0.783333333333333,0,0,114,0,NA,"TMMwsp",TRUE,FALSE,1.13913539138169,"ablate_exclusive",31,7,20,5,1157134.5
5517,250,241,9,1720,0.140116279069767,0.964,0.036,0.05,0.29369361823864,0.75,0,0,99,0,NA,"TMM",TRUE,FALSE,0.745017737033825,"edger_default",31,7,20,5,1157134.5
12292,269,248,21,1720,0.144186046511628,0.921933085501859,0.0780669144981413,0.1,0.326744330905252,1,0,0,120,3648,1,"TMMwsp",TRUE,FALSE,1.29020562538932,"ctc_pipeline",31,8,50,5,798485
8644,288,261,27,1720,0.151744186046512,0.90625,0.09375,0.1,0.311916530181514,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.22021610965673,"ablate_exclusive",31,8,50,5,798485
4292,262,244,18,1720,0.141860465116279,0.931297709923664,0.0687022900763359,0.05,0.275483242346123,0.991666666666667,0,0,119,0,NA,"TMM",TRUE,FALSE,0.725095669880252,"edger_default",31,8,50,5,798485
12155,111,107,4,1720,0.0622093023255814,0.963963963963964,0.036036036036036,0.1,0.23538513787654,0,0,0,14,3689,0.996204933586338,"TMMwsp",TRUE,FALSE,1.32890347665165,"ctc_pipeline",32,1,0.1,5,1068027
8466,122,118,4,1720,0.0686046511627907,0.967213114754098,0.0327868852459016,0.1,0.226780179969604,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.26600157417371,"ablate_exclusive",32,1,0.1,5,1068027
4362,109,106,3,1720,0.0616279069767442,0.972477064220184,0.0275229357798165,0.05,0.202103023416986,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.778408867595488,"edger_default",32,1,0.1,5,1068027
13116,175,163,12,1720,0.0947674418604651,0.931428571428571,0.0685714285714286,0.1,0.275016637303291,0,0.00256410256410256,0,48,3597,0.986655546288574,"TMMwsp",TRUE,FALSE,1.1932720648741,"ctc_pipeline",32,2,0.5,5,1006957.5
9519,185,171,14,1720,0.0994186046511628,0.924324324324324,0.0756756756756757,0.1,0.266719595874198,0,0.00256410256410256,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.13600986866908,"ablate_exclusive",32,2,0.5,5,1006957.5
5130,175,165,10,1720,0.0959302325581395,0.942857142857143,0.0571428571428571,0.05,0.235815237895523,0,0.00256410256410256,0,0,0,NA,"TMM",TRUE,FALSE,0.699326278532282,"edger_default",32,2,0.5,5,1006957.5
11988,118,113,5,1720,0.0656976744186046,0.957627118644068,0.0423728813559322,0.1,0.242737467171285,0,0,0,49,3747,0.986922871630638,"TMMwsp",TRUE,FALSE,1.32549977383299,"ctc_pipeline",32,3,1,5,706221
8241,126,119,7,1720,0.0691860465116279,0.944444444444444,0.0555555555555556,0.1,0.229953225898583,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.25041721534247,"ablate_exclusive",32,3,1,5,706221
4001,124,121,3,1720,0.0703488372093023,0.975806451612903,0.0241935483870968,0.05,0.207796050676663,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.723560849863839,"edger_default",32,3,1,5,706221
12188,124,119,5,1720,0.0691860465116279,0.959677419354839,0.0403225806451613,0.1,0.24976735669704,0,0.00241545893719807,0,84,3913,0.980577561972911,"TMMwsp",TRUE,FALSE,1.3178096986333,"ctc_pipeline",32,4,2,5,668984.5
8275,139,127,12,1720,0.0738372093023256,0.913669064748201,0.0863309352517986,0.1,0.233227093718103,0,0.00241545893719807,0,8,0,NA,"TMMwsp",TRUE,FALSE,1.2568891788645,"ablate_exclusive",32,4,2,5,668984.5
3950,128,119,9,1720,0.0691860465116279,0.9296875,0.0703125,0.05,0.205611311226654,0,0.00241545893719807,0,0,0,NA,"TMM",TRUE,FALSE,0.742738526732651,"edger_default",32,4,2,5,668984.5
12842,140,133,7,1720,0.0773255813953488,0.95,0.05,0.1,0.280707719166812,0,0,0,117,3710,0.980862533692722,"TMMwsp",TRUE,FALSE,1.2243080136883,"ctc_pipeline",32,5,5,5,891397
9132,152,142,10,1720,0.0825581395348837,0.93421052631579,0.0657894736842105,0.1,0.265635466887557,0,0,0,46,0,NA,"TMMwsp",TRUE,FALSE,1.16325867319553,"ablate_exclusive",32,5,5,5,891397
4711,144,137,7,1720,0.0796511627906977,0.951388888888889,0.0486111111111111,0.05,0.227044260737748,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.701264201721892,"edger_default",32,5,5,5,891397
12303,99,96,3,1720,0.0558139534883721,0.96969696969697,0.0303030303030303,0.1,0.289607723717819,0,0,0,119,3807,0.989755713159968,"TMMwsp",TRUE,FALSE,1.30419073501641,"ctc_pipeline",32,6,10,5,845136
8496,110,106,4,1720,0.0616279069767442,0.963636363636364,0.0363636363636364,0.1,0.271070012310589,0,0,0,80,0,NA,"TMMwsp",TRUE,FALSE,1.23653773001911,"ablate_exclusive",32,6,10,5,845136
4181,106,103,3,1720,0.0598837209302326,0.971698113207547,0.0283018867924528,0.05,0.213229136014914,0,0,0,11,0,NA,"TMM",TRUE,FALSE,0.761006263135226,"edger_default",32,6,10,5,845136
13503,280,265,15,1720,0.15406976744186,0.946428571428571,0.0535714285714286,0.1,0.363460103268719,0.833333333333333,0,1,120,3456,0.998553240740741,"TMMwsp",TRUE,FALSE,1.19858084891286,"ctc_pipeline",32,7,20,5,1066785.5
10047,300,277,23,1720,0.161046511627907,0.923333333333333,0.0766666666666667,0.1,0.34993787411831,0.841666666666667,0,0,115,0,NA,"TMMwsp",TRUE,FALSE,1.14909722906954,"ablate_exclusive",32,7,20,5,1066785.5
5576,244,232,12,1720,0.134883720930233,0.950819672131147,0.0491803278688525,0.05,0.293174773799192,0.616666666666667,0,0,75,0,NA,"TMM",TRUE,FALSE,0.729987649294907,"edger_default",32,7,20,5,1066785.5
12945,279,272,7,1720,0.158139534883721,0.974910394265233,0.025089605734767,0.1,0.333421647526369,0.991666666666667,0.00242130750605327,0,120,3577,1,"TMMwsp",TRUE,FALSE,1.2304101847525,"ctc_pipeline",32,8,50,5,1060612.5
9368,291,282,9,1720,0.163953488372093,0.969072164948454,0.0309278350515464,0.1,0.323701983212129,0.991666666666667,0.00242130750605327,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.1724342406513,"ablate_exclusive",32,8,50,5,1060612.5
5112,274,269,5,1720,0.156395348837209,0.981751824817518,0.0182481751824818,0.05,0.297238239990623,0.991666666666667,0.00242130750605327,0,120,0,NA,"TMM",TRUE,FALSE,0.746766963453942,"edger_default",32,8,50,5,1060612.5
12019,115,110,5,1720,0.063953488372093,0.956521739130435,0.0434782608695652,0.1,0.239939269239532,0,0,0,11,3700,0.997027027027027,"TMMwsp",TRUE,FALSE,1.29901323865658,"ctc_pipeline",33,1,0.1,5,775317
8319,124,119,5,1720,0.0691860465116279,0.959677419354839,0.0403225806451613,0.1,0.231013892660231,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.22685565645954,"ablate_exclusive",33,1,0.1,5,775317
4254,117,113,4,1720,0.0656976744186046,0.965811965811966,0.0341880341880342,0.05,0.206650356673131,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.764925594460064,"edger_default",33,1,0.1,5,775317
12792,135,132,3,1720,0.0767441860465116,0.977777777777778,0.0222222222222222,0.1,0.263326974613978,0,0,0,28,3622,0.992269464384318,"TMMwsp",TRUE,FALSE,1.21431728805126,"ctc_pipeline",33,2,0.5,5,850333.5
9170,150,143,7,1720,0.0831395348837209,0.953333333333333,0.0466666666666667,0.1,0.255299651648152,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.14993556669839,"ablate_exclusive",33,2,0.5,5,850333.5
4833,140,136,4,1720,0.0790697674418605,0.971428571428571,0.0285714285714286,0.05,0.224833223422605,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.707850281293715,"edger_default",33,2,0.5,5,850333.5
12747,139,134,5,1720,0.077906976744186,0.964028776978417,0.0359712230215827,0.1,0.268406038603509,0,0,0,66,3615,0.982295988934993,"TMMwsp",TRUE,FALSE,1.22158062892588,"ctc_pipeline",33,3,1,5,1065760
9132,159,152,7,1720,0.0883720930232558,0.955974842767296,0.0440251572327044,0.1,0.256513297108057,0,0,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.16769519505591,"ablate_exclusive",33,3,1,5,1065760
5026,147,141,6,1720,0.0819767441860465,0.959183673469388,0.0408163265306122,0.05,0.23165281710739,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.757440540006646,"edger_default",33,3,1,5,1065760
11832,101,100,1,1720,0.0581395348837209,0.99009900990099,0.0099009900990099,0.1,0.248105547997555,0,0,0,71,3855,0.982101167315175,"TMMwsp",TRUE,FALSE,1.33086762317144,"ctc_pipeline",33,4,2,5,725576
7977,117,114,3,1720,0.0662790697674419,0.974358974358974,0.0256410256410256,0.1,0.2359714585013,0,0,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.25938556262745,"ablate_exclusive",33,4,2,5,725576
3852,113,110,3,1720,0.063953488372093,0.973451327433628,0.0265486725663717,0.05,0.212442938336371,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.768717887196564,"edger_default",33,4,2,5,725576
12399,111,108,3,1720,0.0627906976744186,0.972972972972973,0.027027027027027,0.1,0.26661906680281,0,0,0,115,3731,0.982846421870812,"TMMwsp",TRUE,FALSE,1.29904900212017,"ctc_pipeline",33,5,5,5,929451.5
8668,122,118,4,1720,0.0686046511627907,0.967213114754098,0.0327868852459016,0.1,0.248965728833655,0,0,0,51,0,NA,"TMMwsp",TRUE,FALSE,1.21426775566242,"ablate_exclusive",33,5,5,5,929451.5
4508,121,117,4,1720,0.0680232558139535,0.966942148760331,0.0330578512396694,0.05,0.211990999587714,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.756417205292755,"edger_default",33,5,5,5,929451.5
12503,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.1,0.297745818054004,0.108333333333333,0,0,119,3661,0.990986069379951,"TMMwsp",TRUE,FALSE,1.29681887464846,"ctc_pipeline",33,6,10,5,1090586
8842,143,133,10,1720,0.0773255813953488,0.93006993006993,0.0699300699300699,0.1,0.272070759501829,0.158333333333333,0,0,86,0,NA,"TMMwsp",TRUE,FALSE,1.23139617130496,"ablate_exclusive",33,6,10,5,1090586
4643,125,120,5,1720,0.0697674418604651,0.96,0.04,0.05,0.212472199218184,0.0416666666666667,0,0,14,0,NA,"TMM",TRUE,FALSE,0.779393405062916,"edger_default",33,6,10,5,1090586
11612,130,124,6,1720,0.072093023255814,0.953846153846154,0.0461538461538462,0.1,0.283037674276782,0.266666666666667,0,1,120,3687,0.995389205315975,"TMMwsp",TRUE,FALSE,1.36149618320381,"ctc_pipeline",33,7,20,5,492856
7925,152,143,9,1720,0.0831395348837209,0.94078947368421,0.0592105263157895,0.1,0.26928609493694,0.358333333333333,0,0,103,0,NA,"TMMwsp",TRUE,FALSE,1.29237487275427,"ablate_exclusive",33,7,20,5,492856
3473,116,110,6,1720,0.063953488372093,0.948275862068966,0.0517241379310345,0.05,0.203743753485163,0.141666666666667,0,0,27,0,NA,"TMM",TRUE,FALSE,0.730646482771439,"edger_default",33,7,20,5,492856
13569,275,266,9,1720,0.154651162790698,0.967272727272727,0.0327272727272727,0.1,0.344961105816795,1,0,0,120,3469,1,"TMMwsp",TRUE,FALSE,1.14713164450104,"ctc_pipeline",33,8,50,5,1039835
10100,291,277,14,1720,0.161046511627907,0.951890034364261,0.0481099656357388,0.1,0.331546964595412,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.09635169680269,"ablate_exclusive",33,8,50,5,1039835
5602,273,263,10,1720,0.152906976744186,0.963369963369963,0.0366300366300366,0.05,0.303447043170099,1,0,0,120,0,NA,"TMM",TRUE,FALSE,0.697472051734254,"edger_default",33,8,50,5,1039835
12135,102,98,4,1720,0.0569767441860465,0.96078431372549,0.0392156862745098,0.1,0.244851113045158,0,0,0,7,3713,0.998114732022623,"TMMwsp",TRUE,FALSE,1.29471225765108,"ctc_pipeline",34,1,0.1,5,699469
8422,111,106,5,1720,0.0616279069767442,0.954954954954955,0.045045045045045,0.1,0.237482977322135,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.22956830348199,"ablate_exclusive",34,1,0.1,5,699469
4317,102,98,4,1720,0.0569767441860465,0.96078431372549,0.0392156862745098,0.05,0.211876850639874,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.757251053631382,"edger_default",34,1,0.1,5,699469
11666,95,92,3,1720,0.0534883720930233,0.968421052631579,0.0315789473684211,0.1,0.22881029261171,0,0,0,33,3808,0.991334033613445,"TMMwsp",TRUE,FALSE,1.38015157623659,"ctc_pipeline",34,2,0.5,5,763849
7858,108,104,4,1720,0.0604651162790698,0.962962962962963,0.037037037037037,0.1,0.222129619949989,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.31027497488367,"ablate_exclusive",34,2,0.5,5,763849
3770,110,107,3,1720,0.0622093023255814,0.972727272727273,0.0272727272727273,0.05,0.202958572181026,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.784924443010352,"edger_default",34,2,0.5,5,763849
13295,148,144,4,1720,0.0837209302325581,0.972972972972973,0.027027027027027,0.1,0.269654509153947,0,0.00246913580246914,0,72,3531,0.980458793542906,"TMMwsp",TRUE,FALSE,1.20113763355796,"ctc_pipeline",34,3,1,5,954246
9764,166,153,13,1720,0.088953488372093,0.921686746987952,0.0783132530120482,0.1,0.255017399310409,0,0.00246913580246914,0,3,0,NA,"TMMwsp",TRUE,FALSE,1.14955637150363,"ablate_exclusive",34,3,1,5,954246
5228,154,149,5,1720,0.0866279069767442,0.967532467532468,0.0324675324675325,0.05,0.230378052200583,0,0.00246913580246914,0,0,0,NA,"TMM",TRUE,FALSE,0.708004826054922,"edger_default",34,3,1,5,954246
12481,120,113,7,1720,0.0656976744186046,0.941666666666667,0.0583333333333333,0.1,0.259034614669722,0,0,0,86,3649,0.979172375993423,"TMMwsp",TRUE,FALSE,1.2870246469985,"ctc_pipeline",34,4,2,5,821201
8832,129,120,9,1720,0.0697674418604651,0.930232558139535,0.0697674418604651,0.1,0.239685644582723,0,0,0,10,0,NA,"TMMwsp",TRUE,FALSE,1.22695304203856,"ablate_exclusive",34,4,2,5,821201
4356,122,117,5,1720,0.0680232558139535,0.959016393442623,0.040983606557377,0.05,0.208946962199318,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.728918488973503,"edger_default",34,4,2,5,821201
13061,131,129,2,1720,0.075,0.984732824427481,0.0152671755725191,0.1,0.29710008338956,0,0,0,118,3518,0.983229107447413,"TMMwsp",TRUE,FALSE,1.21359230470862,"ctc_pipeline",34,5,5,5,1068965.5
9543,146,139,7,1720,0.0808139534883721,0.952054794520548,0.047945205479452,0.1,0.27706355967565,0,0,0,59,0,NA,"TMMwsp",TRUE,FALSE,1.15613855079243,"ablate_exclusive",34,5,5,5,1068965.5
5173,141,138,3,1720,0.0802325581395349,0.978723404255319,0.0212765957446809,0.05,0.229311569029827,0,0,0,2,0,NA,"TMM",TRUE,FALSE,0.716277129082925,"edger_default",34,5,5,5,1068965.5
12675,138,131,7,1720,0.0761627906976744,0.949275362318841,0.0507246376811594,0.1,0.311166382594188,0,0,0,120,3736,0.995985010706638,"TMMwsp",TRUE,FALSE,1.27876618836791,"ctc_pipeline",34,6,10,5,763179
8939,160,146,14,1720,0.0848837209302326,0.9125,0.0875,0.1,0.297893820973493,0.00833333333333333,0,0,105,0,NA,"TMMwsp",TRUE,FALSE,1.21343169740926,"ablate_exclusive",34,6,10,5,763179
4387,137,128,9,1720,0.0744186046511628,0.934306569343066,0.0656934306569343,0.05,0.233449837966415,0,0,0,13,0,NA,"TMM",TRUE,FALSE,0.723331675754124,"edger_default",34,6,10,5,763179
12102,198,187,11,1720,0.108720930232558,0.944444444444444,0.0555555555555556,0.1,0.325503287310617,0.358333333333333,0,2,120,3798,0.994997367035282,"TMMwsp",TRUE,FALSE,1.31032362686481,"ctc_pipeline",34,7,20,5,631586
8304,238,220,18,1720,0.127906976744186,0.92436974789916,0.0756302521008403,0.1,0.306455061384301,0.45,0,0,101,0,NA,"TMMwsp",TRUE,FALSE,1.23891319722694,"ablate_exclusive",34,7,20,5,631586
4080,197,189,8,1720,0.109883720930233,0.959390862944162,0.0406091370558376,0.05,0.244702664785063,0.3,0,0,43,0,NA,"TMM",TRUE,FALSE,0.716409164817072,"edger_default",34,7,20,5,631586
11300,234,226,8,1720,0.131395348837209,0.965811965811966,0.0341880341880342,0.1,0.314851344362608,1,0,0,120,3702,1,"TMMwsp",TRUE,FALSE,1.38493861253968,"ctc_pipeline",34,8,50,5,818385.5
7598,258,243,15,1720,0.141279069767442,0.941860465116279,0.0581395348837209,0.1,0.305339040172623,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.30956222572548,"ablate_exclusive",34,8,50,5,818385.5
3812,244,232,12,1720,0.134883720930233,0.950819672131147,0.0491803278688525,0.05,0.274766336545203,0.983333333333333,0,0,118,0,NA,"TMM",TRUE,FALSE,0.83861215983216,"edger_default",34,8,50,5,818385.5
11801,107,105,2,1720,0.061046511627907,0.981308411214953,0.0186915887850467,0.1,0.237358095804112,0,0,0,7,3662,0.99808847624249,"TMMwsp",TRUE,FALSE,1.30491919450191,"ctc_pipeline",35,1,0.1,5,633201.5
8139,117,114,3,1720,0.0662790697674419,0.974358974358974,0.0256410256410256,0.1,0.229286650706612,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.23744409719432,"ablate_exclusive",35,1,0.1,5,633201.5
3988,116,114,2,1720,0.0662790697674419,0.982758620689655,0.0172413793103448,0.05,0.20659457040702,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.733879169549063,"edger_default",35,1,0.1,5,633201.5
12852,160,155,5,1720,0.0901162790697674,0.96875,0.03125,0.1,0.281196402070519,0,0,0,40,3543,0.988710132655941,"TMMwsp",TRUE,FALSE,1.20546262224065,"ctc_pipeline",35,2,0.5,5,1103459.5
9309,179,167,12,1720,0.097093023255814,0.932960893854749,0.0670391061452514,0.1,0.271560067093755,0,0.00254452926208651,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.14805599983819,"ablate_exclusive",35,2,0.5,5,1103459.5
