"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","purity_cond_diff","purity_mean","purity_sd","n_per_group","median_lib"
16709,24,23,1,1720,0.0133720930232558,0.958333333333333,0.0416666666666667,0.1,0.141966218782508,0,0.0025974025974026,0,94,2569,0.987543791358505,"TMMwsp",TRUE,FALSE,1.44316568566345,"purity_covariate",44,4,0.3,0.6,0.15,5,959673
15616,368,84,284,1720,0.0488372093023256,0.228260869565217,0.771739130434783,0.1,0.118730490701158,0.00833333333333333,0.0051948051948052,0,91,3624,0.988686534216336,"TMMwsp",TRUE,FALSE,1.52688762930154,"purity_filtered",44,4,0.3,0.6,0.15,5,959673
15660,362,77,285,1720,0.0447674418604651,0.212707182320442,0.787292817679558,0.1,0.116641174138651,0.025,0.0298507462686567,0,88,3557,0.989879111610908,"TMMwsp",TRUE,FALSE,1.70904006395176,"purity_ignored",44,5,0.4,0.6,0.15,5,1061040.5
16740,27,26,1,1720,0.0151162790697674,0.962962962962963,0.037037037037037,0.1,0.142486924542575,0,0,0,96,2555,0.990215264187867,"TMMwsp",TRUE,FALSE,1.44342259073732,"purity_covariate",44,5,0.4,0.6,0.15,5,1061040.5
15660,362,77,285,1720,0.0447674418604651,0.212707182320442,0.787292817679558,0.1,0.116675314371711,0.025,0.0298507462686567,0,88,3557,0.989879111610908,"TMMwsp",TRUE,FALSE,1.70904006395176,"purity_filtered",44,5,0.4,0.6,0.15,5,1061040.5
15736,53,51,2,1720,0.0296511627906977,0.962264150943396,0.0377358490566038,0.1,0.189811326232495,0,0,0,75,3484,0.991102181400689,"TMMwsp",TRUE,FALSE,1.65130893041344,"purity_ignored",45,1,0,0.6,0.15,5,725395.5
16895,57,52,5,1720,0.0302325581395349,0.912280701754386,0.087719298245614,0.1,0.181675955705887,0,0,0,88,2580,0.991472868217054,"TMMwsp",TRUE,FALSE,1.46041164889248,"purity_covariate",45,1,0,0.6,0.15,5,725395.5
15736,53,51,2,1720,0.0296511627906977,0.962264150943396,0.0377358490566038,0.1,0.18981041458596,0,0,0,75,3484,0.991102181400689,"TMMwsp",TRUE,FALSE,1.65130893041344,"purity_filtered",45,1,0,0.6,0.15,5,725395.5
15540,279,103,176,1720,0.0598837209302326,0.369175627240143,0.630824372759857,0.1,0.148436964123418,0,0.00721153846153846,0,87,3478,0.987636572742956,"TMMwsp",TRUE,FALSE,1.39226126319001,"purity_ignored",45,2,0.1,0.6,0.15,5,1003172
16673,25,22,3,1720,0.0127906976744186,0.88,0.12,0.1,0.141380635885975,0,0,0,98,2546,0.987824037706206,"TMMwsp",TRUE,FALSE,1.39908849641643,"purity_covariate",45,2,0.1,0.6,0.15,5,1003172
15590,44,39,5,1720,0.0226744186046512,0.886363636363636,0.113636363636364,0.1,0.142313398700505,0,0,0,94,3165,0.987045813586098,"TMMwsp",FALSE,FALSE,1.52384989450984,"purity_filtered",45,2,0.1,0.6,0.15,5,1003172
15638,66,65,1,1720,0.0377906976744186,0.984848484848485,0.0151515151515152,0.1,0.200703151458633,0,0,0,81,3392,0.991155660377358,"TMMwsp",TRUE,FALSE,1.39481205478024,"purity_ignored",45,3,0.2,0.6,0.15,5,922690
16714,71,69,2,1720,0.0401162790697674,0.971830985915493,0.028169014084507,0.1,0.207597703178483,0,0,0,87,2520,0.99047619047619,"TMMwsp",TRUE,FALSE,1.36684602258261,"purity_covariate",45,3,0.2,0.6,0.15,5,922690
13035,11,10,1,1720,0.00581395348837209,0.909090909090909,0.0909090909090909,0.1,0.125375124065217,0,0,0,57,4228,0.993377483443709,"TMMwsp",FALSE,FALSE,1.27620420268971,"purity_filtered",45,3,0.2,0.6,0.15,5,922690
15531,74,48,26,1720,0.027906976744186,0.648648648648649,0.351351351351351,0.1,0.137314799240384,0.00833333333333333,0,0,86,3515,0.989758179231863,"TMMwsp",TRUE,FALSE,1.4917272532588,"purity_ignored",45,4,0.3,0.6,0.15,5,626459.5
16654,22,18,4,1720,0.0104651162790698,0.818181818181818,0.181818181818182,0.1,0.122118837155201,0,0,0,93,2599,0.988072335513659,"TMMwsp",TRUE,FALSE,1.43977046517438,"purity_covariate",45,4,0.3,0.6,0.15,5,626459.5
15531,74,48,26,1720,0.027906976744186,0.648648648648649,0.351351351351351,0.1,0.137313157961539,0.00833333333333333,0,0,86,3515,0.989758179231863,"TMMwsp",TRUE,FALSE,1.4917272532588,"purity_filtered",45,4,0.3,0.6,0.15,5,626459.5
14099,210,63,147,1720,0.0366279069767442,0.3,0.7,0.1,0.123773144005178,0.0166666666666667,0.00744416873449132,0,78,4079,0.990193674920324,"TMMwsp",TRUE,FALSE,1.8239753772535,"purity_ignored",45,5,0.4,0.6,0.15,5,625737.5
15340,18,17,1,1720,0.00988372093023256,0.944444444444444,0.0555555555555556,0.1,0.130824049499305,0,0,0,85,3001,0.989670109963346,"TMMwsp",TRUE,FALSE,1.66786766763706,"purity_covariate",45,5,0.4,0.6,0.15,5,625737.5
14099,210,63,147,1720,0.0366279069767442,0.3,0.7,0.1,0.123602398390779,0.0166666666666667,0.00744416873449132,0,78,4079,0.990193674920324,"TMMwsp",TRUE,FALSE,1.8239753772535,"purity_filtered",45,5,0.4,0.6,0.15,5,625737.5
15500,60,57,3,1720,0.0331395348837209,0.95,0.05,0.1,0.183642880535531,0,0,0,75,3412,0.990914419695193,"TMMwsp",TRUE,FALSE,1.62544423999998,"purity_ignored",46,1,0,0.6,0.15,5,1060022.5
16651,69,65,4,1720,0.0377906976744186,0.942028985507246,0.0579710144927536,0.1,0.189340866153607,0,0,0,79,2468,0.990680713128039,"TMMwsp",TRUE,FALSE,1.45710938262275,"purity_covariate",46,1,0,0.6,0.15,5,1060022.5
15196,35,35,0,1720,0.0203488372093023,1,0,0.1,0.168524034579814,0,0,0,71,3388,0.991735537190083,"TMMwsp",TRUE,FALSE,1.47570454226844,"purity_filtered",46,1,0,0.6,0.15,5,1060022.5
14465,203,50,153,1720,0.0290697674418605,0.246305418719212,0.753694581280788,0.1,0.104083457095572,0,0,0,74,4323,0.990978487161693,"TMMwsp",TRUE,FALSE,1.79069359604193,"purity_ignored",46,2,0.1,0.6,0.15,5,474912
15591,13,13,0,1720,0.00755813953488372,1,0,0.1,0.117793219726535,0,0,0,80,3183,0.99057492931197,"TMMwsp",TRUE,FALSE,1.87217599811393,"purity_covariate",46,2,0.1,0.6,0.15,5,474912
15368,79,33,46,1720,0.0191860465116279,0.417721518987342,0.582278481012658,0.1,0.107960709983483,0,0,0,79,3278,0.9908480780964,"TMMwsp",TRUE,FALSE,1.74868362628661,"purity_filtered",46,2,0.1,0.6,0.15,5,474912
15741,1106,184,922,1720,0.106976744186047,0.166365280289331,0.833634719710669,0.1,0.128566981647854,0.0333333333333333,0.0447761194029851,0,79,3422,0.988603156049094,"TMMwsp",TRUE,FALSE,1.42067139260048,"purity_ignored",46,3,0.2,0.6,0.15,5,945374
16761,9,8,1,1720,0.00465116279069767,0.888888888888889,0.111111111111111,0.1,0.126165846929987,0,0,0,91,2449,0.988158432013067,"TMMwsp",TRUE,FALSE,1.3925037685327,"purity_covariate",46,3,0.2,0.6,0.15,5,945374
16425,121,63,58,1720,0.0366279069767442,0.520661157024793,0.479338842975207,0.1,0.138128464415025,0,0.00248756218905473,0,89,2682,0.987695749440716,"TMMwsp",TRUE,FALSE,1.38887054901628,"purity_filtered",46,3,0.2,0.6,0.15,5,945374
15826,227,86,141,1720,0.05,0.378854625550661,0.621145374449339,0.1,0.140905446532994,0.0166666666666667,0.0077720207253886,0,81,3326,0.98947684906795,"TMMwsp",TRUE,FALSE,1.50321187205002,"purity_ignored",46,4,0.3,0.6,0.15,5,1068911.5
16850,30,28,2,1720,0.0162790697674419,0.933333333333333,0.0666666666666667,0.1,0.167909049892473,0,0,0,92,2364,0.989424703891709,"TMMwsp",TRUE,FALSE,1.38735873603278,"purity_covariate",46,4,0.3,0.6,0.15,5,1068911.5
15826,227,86,141,1720,0.05,0.378854625550661,0.621145374449339,0.1,0.1408455288139,0.0166666666666667,0.0077720207253886,0,81,3326,0.98947684906795,"TMMwsp",TRUE,FALSE,1.50321187205002,"purity_filtered",46,4,0.3,0.6,0.15,5,1068911.5
15234,1581,212,1369,1720,0.123255813953488,0.134092346616066,0.865907653383934,0.1,0.116901389607576,0.075,0.0597014925373134,0,82,3794,0.988139167105957,"TMMwsp",TRUE,FALSE,1.4176400030014,"purity_ignored",46,5,0.4,0.6,0.15,5,857338
16279,5,5,0,1720,0.00290697674418605,1,0,0.1,0.113985337052239,0,0,0,89,2737,0.987943003288272,"TMMwsp",TRUE,FALSE,1.50880483839496,"purity_covariate",46,5,0.4,0.6,0.15,5,857338
15220,112,44,68,1720,0.0255813953488372,0.392857142857143,0.607142857142857,0.1,0.118533378409103,0,0,0,82,3269,0.988375650045886,"TMMwsp",TRUE,FALSE,1.32763725680488,"purity_filtered",46,5,0.4,0.6,0.15,5,857338
14466,22,21,1,1720,0.0122093023255814,0.954545454545455,0.0454545454545455,0.1,0.162361815828378,0,0,0,62,4040,0.991089108910891,"TMMwsp",TRUE,FALSE,1.74226575370171,"purity_ignored",47,1,0,0.6,0.15,5,494540
15672,37,35,2,1720,0.0203488372093023,0.945945945945946,0.0540540540540541,0.1,0.164052299954214,0,0,0,70,2959,0.989861439675566,"TMMwsp",TRUE,FALSE,1.70041730199444,"purity_covariate",47,1,0,0.6,0.15,5,494540
15223,24,23,1,1720,0.0133720930232558,0.958333333333333,0.0416666666666667,0.1,0.163327535981645,0,0,0,60,3234,0.992269635126778,"TMMwsp",TRUE,FALSE,1.57585997276832,"purity_filtered",47,1,0,0.6,0.15,5,494540
15285,11,11,0,1720,0.0063953488372093,1,0,0.1,0.131417894055996,0,0,0,86,3698,0.988642509464575,"TMMwsp",TRUE,FALSE,2.04246490378193,"purity_ignored",47,2,0.1,0.6,0.15,5,771737.5
16486,7,7,0,1720,0.00406976744186047,1,0,0.1,0.139897387341625,0,0,0,92,2704,0.987795857988166,"TMMwsp",TRUE,FALSE,1.6840701203963,"purity_covariate",47,2,0.1,0.6,0.15,5,771737.5
15285,11,11,0,1720,0.0063953488372093,1,0,0.1,0.131356506064184,0,0,0,86,3698,0.988642509464575,"TMMwsp",TRUE,FALSE,2.04246490378193,"purity_filtered",47,2,0.1,0.6,0.15,5,771737.5
15408,33,32,1,1720,0.0186046511627907,0.96969696969697,0.0303030303030303,0.1,0.168563625551457,0,0,0,80,3593,0.990815474533816,"TMMwsp",TRUE,FALSE,1.47419053048548,"purity_ignored",47,3,0.2,0.6,0.15,5,975779.5
16518,45,44,1,1720,0.0255813953488372,0.977777777777778,0.0222222222222222,0.1,0.174795705968177,0,0,0,88,2618,0.989686783804431,"TMMwsp",TRUE,FALSE,1.42553306548078,"purity_covariate",47,3,0.2,0.6,0.15,5,975779.5
15457,18,17,1,1720,0.00988372093023256,0.944444444444444,0.0555555555555556,0.1,0.152262081583998,0,0,0,79,3194,0.991546649968691,"TMMwsp",TRUE,FALSE,1.40881374489641,"purity_filtered",47,3,0.2,0.6,0.15,5,975779.5
14669,59,40,19,1720,0.0232558139534884,0.677966101694915,0.322033898305085,0.1,0.130961173874718,0,0,0,89,3959,0.990654205607477,"TMMwsp",TRUE,FALSE,1.75146308584779,"purity_ignored",47,4,0.3,0.6,0.15,5,961764
15811,26,25,1,1720,0.0145348837209302,0.961538461538462,0.0384615384615385,0.1,0.131380704107098,0,0,0,96,2880,0.991666666666667,"TMMwsp",TRUE,FALSE,1.65323902766401,"purity_covariate",47,4,0.3,0.6,0.15,5,961764
14260,11,11,0,1720,0.0063953488372093,1,0,0.1,0.12694905454787,0,0,0,87,3654,0.990695128626163,"TMMwsp",TRUE,FALSE,1.60653909670924,"purity_filtered",47,4,0.3,0.6,0.15,5,961764
15874,3674,356,3318,1720,0.206976744186047,0.0968971148611867,0.903102885138813,0.1,0.10879312089783,0.116666666666667,0.134803921568627,0,84,3829,0.991381561765474,"TMMwsp",TRUE,FALSE,1.67203666756009,"purity_ignored",47,5,0.4,0.6,0.15,5,1005215.5
16718,7,5,2,1720,0.00290697674418605,0.714285714285714,0.285714285714286,0.1,0.114273412098714,0,0,0,89,2592,0.990740740740741,"TMMwsp",TRUE,FALSE,1.4124870850818,"purity_covariate",47,5,0.4,0.6,0.15,5,1005215.5
15874,3674,356,3318,1720,0.206976744186047,0.0968971148611867,0.903102885138813,0.1,0.108708497524296,0.116666666666667,0.134803921568627,0,84,3829,0.991381561765474,"TMMwsp",TRUE,FALSE,1.67203666756009,"purity_filtered",47,5,0.4,0.6,0.15,5,1005215.5
15760,52,49,3,1720,0.0284883720930233,0.942307692307692,0.0576923076923077,0.1,0.191102323869098,0,0,0,84,3352,0.989260143198091,"TMMwsp",TRUE,FALSE,1.3296019451493,"purity_ignored",48,1,0,0.6,0.15,5,1013933.5
16884,52,48,4,1720,0.027906976744186,0.923076923076923,0.0769230769230769,0.1,0.180574666361092,0,0,0,92,2473,0.98948645369996,"TMMwsp",TRUE,FALSE,1.31763621289973,"purity_covariate",48,1,0,0.6,0.15,5,1013933.5
16241,43,41,2,1720,0.0238372093023256,0.953488372093023,0.0465116279069767,0.1,0.177416898498479,0,0,0,88,2925,0.98974358974359,"TMMwsp",TRUE,FALSE,1.22002185129424,"purity_filtered",48,1,0,0.6,0.15,5,1013933.5
14855,36,27,9,1720,0.0156976744186047,0.75,0.25,0.1,0.122866709898217,0,0.00246913580246914,0,82,3946,0.990116573745565,"TMMwsp",TRUE,FALSE,1.75063818388832,"purity_ignored",48,2,0.1,0.6,0.15,5,523409
16021,16,16,0,1720,0.00930232558139535,1,0,0.1,0.132299556307963,0,0,0,86,2883,0.989594172736733,"TMMwsp",TRUE,FALSE,1.51352186423454,"purity_covariate",48,2,0.1,0.6,0.15,5,523409
14855,36,27,9,1720,0.0156976744186047,0.75,0.25,0.1,0.122951942691474,0,0.00246913580246914,0,82,3946,0.990116573745565,"TMMwsp",TRUE,FALSE,1.75063818388832,"purity_filtered",48,2,0.1,0.6,0.15,5,523409
15006,41,31,10,1720,0.0180232558139535,0.75609756097561,0.24390243902439,0.1,0.123033919994051,0,0,0,79,3759,0.990422984836393,"TMMwsp",TRUE,FALSE,1.62817252143511,"purity_ignored",48,3,0.2,0.6,0.15,5,908219
16135,13,13,0,1720,0.00755813953488372,1,0,0.1,0.143155505351341,0,0,0,90,2754,0.991285403050109,"TMMwsp",TRUE,FALSE,1.5412261329682,"purity_covariate",48,3,0.2,0.6,0.15,5,908219
13826,41,27,14,1720,0.0156976744186047,0.658536585365854,0.341463414634146,0.1,0.115536459674074,0,0,0,71,4318,0.990273274664196,"TMMwsp",TRUE,FALSE,1.51159778783885,"purity_filtered",48,3,0.2,0.6,0.15,5,908219
14685,59,48,11,1720,0.027906976744186,0.813559322033898,0.186440677966102,0.1,0.149140883334278,0,0,0,76,3838,0.991922876498176,"TMMwsp",TRUE,FALSE,1.53346200368313,"purity_ignored",48,4,0.3,0.6,0.15,5,618663.5
15874,23,23,0,1720,0.0133720930232558,1,0,0.1,0.149164837705484,0,0,0,83,2821,0.991492378589153,"TMMwsp",TRUE,FALSE,1.54760281531409,"purity_covariate",48,4,0.3,0.6,0.15,5,618663.5
15048,28,27,1,1720,0.0156976744186047,0.964285714285714,0.0357142857142857,0.1,0.149346985700886,0,0,0,78,3295,0.991502276176024,"TMMwsp",FALSE,FALSE,1.61581184691488,"purity_filtered",48,4,0.3,0.6,0.15,5,618663.5
15537,323,68,255,1720,0.0395348837209302,0.210526315789474,0.789473684210526,0.1,0.110528036436168,0,0.01,0,78,3599,0.990830786329536,"TMMwsp",TRUE,FALSE,1.49136339698136,"purity_ignored",48,5,0.4,0.6,0.15,5,836310.5
16593,21,20,1,1720,0.0116279069767442,0.952380952380952,0.0476190476190476,0.1,0.129633894522859,0,0,0,86,2536,0.990536277602524,"TMMwsp",TRUE,FALSE,1.48413939035959,"purity_covariate",48,5,0.4,0.6,0.15,5,836310.5
16044,43,31,12,1720,0.0180232558139535,0.72093023255814,0.27906976744186,0.1,0.123006985405237,0,0,0,78,2865,0.990924956369983,"TMMwsp",TRUE,FALSE,1.47002811599859,"purity_filtered",48,5,0.4,0.6,0.15,5,836310.5
15418,48,48,0,1720,0.027906976744186,1,0,0.1,0.17437025965154,0,0,0,75,3465,0.99047619047619,"TMMwsp",TRUE,FALSE,1.39584491778435,"purity_ignored",49,1,0,0.6,0.15,5,1149273
16603,59,58,1,1720,0.0337209302325581,0.983050847457627,0.0169491525423729,0.1,0.169701963990162,0,0,0,80,2627,0.990102778835173,"TMMwsp",TRUE,FALSE,1.39980435929925,"purity_covariate",49,1,0,0.6,0.15,5,1149273
15747,37,35,2,1720,0.0203488372093023,0.945945945945946,0.0540540540540541,0.1,0.154976408921599,0,0,0,72,3126,0.99104286628279,"TMMwsp",TRUE,FALSE,1.3377719484323,"purity_filtered",49,1,0,0.6,0.15,5,1149273
15938,57,55,2,1720,0.0319767441860465,0.964912280701754,0.0350877192982456,0.1,0.191947727269222,0,0,0,88,3300,0.988181818181818,"TMMwsp",TRUE,FALSE,1.38283982174661,"purity_ignored",49,2,0.1,0.6,0.15,5,892328
16976,74,73,1,1720,0.0424418604651163,0.986486486486487,0.0135135135135135,0.1,0.200069612334269,0,0,0,99,2396,0.988313856427379,"TMMwsp",TRUE,FALSE,1.35216460033314,"purity_covariate",49,2,0.1,0.6,0.15,5,892328
16374,40,38,2,1720,0.022093023255814,0.95,0.05,0.1,0.182417846327333,0,0,0,96,2760,0.986594202898551,"TMMwsp",TRUE,FALSE,1.387104345947,"purity_filtered",49,2,0.1,0.6,0.15,5,892328
15430,64,61,3,1720,0.0354651162790698,0.953125,0.046875,0.1,0.177738260573145,0,0,0,83,3480,0.986781609195402,"TMMwsp",TRUE,FALSE,1.40723709052616,"purity_ignored",49,3,0.2,0.6,0.15,5,866337
16573,49,49,0,1720,0.0284883720930233,1,0,0.1,0.178749885414003,0,0,0,89,2602,0.987701767870869,"TMMwsp",TRUE,FALSE,1.41912599021877,"purity_covariate",49,3,0.2,0.6,0.15,5,866337
15262,34,31,3,1720,0.0180232558139535,0.911764705882353,0.0882352941176471,0.1,0.156348950230854,0,0,0,70,3288,0.9911800486618,"TMMwsp",TRUE,FALSE,1.23944472845924,"purity_filtered",49,3,0.2,0.6,0.15,5,866337
15237,89,54,35,1720,0.0313953488372093,0.606741573033708,0.393258426966292,0.1,0.144164543728103,0,0,0,79,3571,0.990478857462896,"TMMwsp",TRUE,FALSE,1.46095584506973,"purity_ignored",49,4,0.3,0.6,0.15,5,814358.5
16446,26,26,0,1720,0.0151162790697674,1,0,0.1,0.147959266728626,0,0,0,86,2649,0.990184975462439,"TMMwsp",TRUE,FALSE,1.49051623727089,"purity_covariate",49,4,0.3,0.6,0.15,5,814358.5
15493,32,30,2,1720,0.0174418604651163,0.9375,0.0625,0.1,0.152902173291244,0,0,0,81,3164,0.991150442477876,"TMMwsp",TRUE,FALSE,1.3727758567057,"purity_filtered",49,4,0.3,0.6,0.15,5,814358.5
16076,867,151,716,1720,0.0877906976744186,0.174163783160323,0.825836216839677,0.1,0.132645929045869,0.025,0.0223880597014925,0,83,3359,0.990175647514141,"TMMwsp",TRUE,FALSE,1.36762161197017,"purity_ignored",49,5,0.4,0.6,0.15,5,1011281.5
17124,20,19,1,1720,0.011046511627907,0.95,0.05,0.1,0.12909216219001,0,0,0,99,2430,0.991769547325103,"TMMwsp",TRUE,FALSE,1.37845308144453,"purity_covariate",49,5,0.4,0.6,0.15,5,1011281.5
16076,867,151,716,1720,0.0877906976744186,0.174163783160323,0.825836216839677,0.1,0.132631253288057,0.025,0.0223880597014925,0,83,3359,0.990175647514141,"TMMwsp",TRUE,FALSE,1.36762161197017,"purity_filtered",49,5,0.4,0.6,0.15,5,1011281.5
14790,68,64,4,1720,0.0372093023255814,0.941176470588235,0.0588235294117647,0.1,0.180056804084996,0,0,0,73,3898,0.99025141097999,"TMMwsp",TRUE,FALSE,1.45262132123234,"purity_ignored",50,1,0,0.6,0.15,5,641099.5
15909,46,45,1,1720,0.0261627906976744,0.978260869565217,0.0217391304347826,0.1,0.17110022851401,0,0,0,80,2940,0.98843537414966,"TMMwsp",TRUE,FALSE,1.51997486717179,"purity_covariate",50,1,0,0.6,0.15,5,641099.5
14641,11,11,0,1720,0.0063953488372093,1,0,0.1,0.16549582665217,0,0,0,74,3445,0.988969521044993,"TMMwsp",TRUE,FALSE,1.48042729056685,"purity_filtered",50,1,0,0.6,0.15,5,641099.5
16230,70,67,3,1720,0.038953488372093,0.957142857142857,0.0428571428571429,0.1,0.187401365654764,0,0.00245098039215686,0,84,3105,0.989371980676328,"TMMwsp",TRUE,FALSE,1.26526182146131,"purity_ignored",50,2,0.1,0.6,0.15,5,1048098.5
17300,45,43,2,1720,0.025,0.955555555555556,0.0444444444444444,0.1,0.165305679938768,0,0,0,92,2291,0.988214753382802,"TMMwsp",TRUE,FALSE,1.28184428552743,"purity_covariate",50,2,0.1,0.6,0.15,5,1048098.5
16329,41,40,1,1720,0.0232558139534884,0.975609756097561,0.024390243902439,0.1,0.157779397021602,0,0,0,86,2931,0.990446946434664,"TMMwsp",FALSE,FALSE,1.33616923140263,"purity_filtered",50,2,0.1,0.6,0.15,5,1048098.5
15012,62,52,10,1720,0.0302325581395349,0.838709677419355,0.161290322580645,0.1,0.156017145294819,0,0,0,79,3716,0.990043057050592,"TMMwsp",TRUE,FALSE,1.51426113664158,"purity_ignored",50,3,0.2,0.6,0.15,5,717076.5
16199,37,34,3,1720,0.0197674418604651,0.918918918918919,0.0810810810810811,0.1,0.166734222806427,0,0,0,84,2722,0.99008082292432,"TMMwsp",TRUE,FALSE,1.5305074284951,"purity_covariate",50,3,0.2,0.6,0.15,5,717076.5
14364,40,40,0,1720,0.0232558139534884,1,0,0.1,0.170229562970596,0,0,0,69,4129,0.989585856139501,"TMMwsp",FALSE,FALSE,1.48468209677821,"purity_filtered",50,3,0.2,0.6,0.15,5,717076.5
15268,138,51,87,1720,0.0296511627906977,0.369565217391304,0.630434782608696,0.1,0.122730207748326,0,0,0,78,3833,0.991390555700496,"TMMwsp",TRUE,FALSE,1.54554970363762,"purity_ignored",50,4,0.3,0.6,0.15,5,725564
16320,16,15,1,1720,0.00872093023255814,0.9375,0.0625,0.1,0.127314840529774,0,0,0,85,2761,0.990220934444042,"TMMwsp",TRUE,FALSE,1.46498257414166,"purity_covariate",50,4,0.3,0.6,0.15,5,725564
15268,138,51,87,1720,0.0296511627906977,0.369565217391304,0.630434782608696,0.1,0.122817644076785,0,0,0,78,3833,0.991390555700496,"TMMwsp",TRUE,FALSE,1.54554970363762,"purity_filtered",50,4,0.3,0.6,0.15,5,725564
15853,116,62,54,1720,0.036046511627907,0.53448275862069,0.46551724137931,0.1,0.132782336649162,0,0.00258397932816537,0,86,3394,0.986446670595168,"TMMwsp",TRUE,FALSE,1.57392367342901,"purity_ignored",50,5,0.4,0.6,0.15,5,1104909.5
16905,39,31,8,1720,0.0180232558139535,0.794871794871795,0.205128205128205,0.1,0.139841902111807,0,0,0,94,2478,0.987086359967716,"TMMwsp",TRUE,FALSE,1.40795318306916,"purity_covariate",50,5,0.4,0.6,0.15,5,1104909.5
15853,116,62,54,1720,0.036046511627907,0.53448275862069,0.46551724137931,0.1,0.132772374947285,0,0.00258397932816537,0,86,3394,0.986446670595168,"TMMwsp",TRUE,FALSE,1.57392367342901,"purity_filtered",50,5,0.4,0.6,0.15,5,1104909.5
